Dates,HBI
2019-05-20,18.389999389648438
2019-04-18,18.459999084472656
2018-09-06,18.34000015258789
2018-10-08,17.979999542236328
2019-02-13,18.020000457763672
2018-12-11,18.31999969482422
2019-09-25,18.520000457763672
2020-01-21,18.489999771118164
2020-04-09,18.75
2019-11-06,18.809999465942383
2020-01-24,18.889999389648438
2020-01-27,18.6299991607666
2020-04-15,18.81999969482422
2018-12-26,18.959999084472656
2019-08-07,18.739999771118164
2019-06-04,18.780000686645508
2018-09-21,18.559999465942383
2018-07-19,18.06999969482422
2018-08-20,18.139999389648438
2018-10-23,17.229999542236328
2019-05-03,17.81999969482422
2019-04-01,17.799999237060547
2019-02-28,17.75
2019-11-12,17.520000457763672
2020-01-30,17.520000457763672
2019-11-15,17.0
2020-04-21,16.1200008392334
2019-04-16,16.479999542236328
2019-03-15,16.399999618530273
2019-02-11,16.81999969482422
2019-01-10,16.81999969482422
2019-08-22,16.56999969482422
2018-11-07,16.889999389648438
2018-08-03,16.399999618530273
2018-09-04,15.890000343322754
2019-06-19,15.779999732971191
2019-09-23,15.75
2019-11-18,15.5
2020-02-05,15.170000076293945
2020-04-24,14.850000381469727
2019-03-29,14.899999618530273
2019-11-21,15.729999542236328
2020-04-27,15.90999984741211
2020-02-11,16.059999465942383
2020-04-30,16.25
2019-05-01,16.34000015258789
2019-02-26,16.40999984741211
2019-01-25,16.06999969482422
2018-12-24,16.40999984741211
2019-09-06,16.59000015258789
2018-07-17,16.850000381469727
2018-09-19,17.350000381469727
2019-08-05,17.229999542236328
2019-10-08,17.549999237060547
2019-12-11,17.6200008392334
2019-11-27,16.700000762939453
2020-02-14,16.649999618530273
2020-05-06,16.920000076293945
2019-01-08,16.989999771118164
2018-12-07,17.219999313354492
2019-08-20,16.969999313354492
2018-11-05,16.90999984741211
2019-07-19,17.3799991607666
2018-10-04,17.3799991607666
2019-06-17,17.459999084472656
2019-05-16,17.18000030517578
2018-08-01,16.34000015258789
2019-03-13,16.079999923706055
2019-12-03,16.3799991607666
2020-02-20,16.6200008392334
2019-12-06,16.93000030517578
2020-05-12,16.489999771118164
2019-12-09,16.459999084472656
2020-02-26,16.530000686645508
2020-05-15,15.970000267028809
2019-03-28,16.200000762939453
2018-09-17,16.559999465942383
2018-08-16,16.1299991607666
2018-10-19,16.15999984741211
2019-04-29,15.829999923706055
2019-01-23,15.890000343322754
2019-09-04,16.09000015258789
2018-11-20,15.050000190734863
2019-07-02,15.15999984741211
2019-05-31,15.0
2019-12-12,15.029999732971191
2020-05-18,14.75
2019-09-27,14.989999771118164
2020-03-03,15.069999694824219
2020-05-21,14.539999961853027
2019-05-14,14.569999694824219
2018-08-31,13.930000305175781
2018-07-30,13.109999656677246
2018-10-02,13.619999885559082
2019-04-12,13.800000190734863
2019-03-11,13.8100004196167
2019-02-07,14.0
2019-07-17,14.170000076293945
2019-09-19,13.649999618530273
2019-10-21,13.729999542236328
2019-12-18,13.5
2020-03-06,13.5600004196167
2019-10-03,13.65999984741211
2020-03-09,13.65999984741211
2020-05-27,13.119999885559082
2019-12-24,13.619999885559082
2020-03-12,14.329999923706055
2018-12-20,14.119999885559082
2019-08-01,15.0600004196167
2018-08-14,15.539999961853027
2018-07-13,15.920000076293945
2018-10-17,15.90999984741211
2019-05-29,15.829999923706055
2019-03-26,15.630000114440918
2019-02-22,14.829999923706055
2019-10-04,14.869999885559082
2019-11-05,14.489999771118164
2019-12-27,14.329999923706055
2020-06-02,14.5600004196167
2019-12-30,14.890000343322754
2020-03-18,14.880000114440918
2020-06-05,15.039999961853027
2019-07-15,15.109999656677246
2018-12-03,15.319999694824219
2019-06-13,14.880000114440918
2019-01-04,14.359999656677246
2018-08-29,14.579999923706055
2019-02-05,14.819999694824219
2018-11-01,14.84000015258789
2019-08-16,14.609999656677246
2019-04-10,14.470000267028809
2019-09-17,14.75
2019-10-15,15.260000228881836
2020-01-02,15.319999694824219
2020-06-08,15.460000038146973
2019-10-18,15.489999771118164
2020-03-24,15.84000015258789
2020-06-11,15.229999542236328
2020-01-08,15.649999618530273
2019-04-25,16.309999465942383
2019-07-30,16.170000076293945
2019-02-20,15.949999809265137
2018-07-11,15.890000343322754
2018-09-13,16.010000228881836
2018-10-15,16.049999237060547
2019-06-28,16.030000686645508
2018-12-18,15.210000038146973
2018-11-16,15.479999542236328
2019-10-02,15.8100004196167
2020-03-27,15.920000076293945
2020-01-10,15.890000343322754
2019-10-24,15.989999771118164
2020-03-30,15.859999656677246
2020-06-17,15.989999771118164
2020-01-14,15.630000114440918
2020-04-02,15.180000305175781
2019-01-02,15.25
2019-08-14,15.569999694824219
2018-10-30,15.4399995803833
2019-06-11,14.970000267028809
2019-05-10,15.0600004196167
2019-04-08,14.770000457763672
2018-08-27,15.029999732971191
2018-07-26,15.15999984741211
2018-09-28,15.050000190734863
2019-03-07,15.399999618530273
2019-10-30,15.069999694824219
2020-01-17,15.1899995803833
2020-06-23,14.600000381469727
2020-04-08,14.720000267028809
2020-06-26,14.859999656677246
2019-03-22,14.970000267028809
2019-01-17,15.270000457763672
2019-08-29,15.029999732971191
2018-11-14,14.979999542236328
2019-06-26,15.180000305175781
2018-09-11,14.399999618530273
2018-07-09,14.859999656677246
2018-08-10,14.640000343322754
2019-04-23,14.84000015258789
2019-09-30,14.510000228881836
2020-01-23,14.619999885559082
2019-11-08,14.739999771118164
2020-04-14,14.710000038146973
2019-11-11,14.680000305175781
2020-01-29,14.829999923706055
2020-04-17,14.739999771118164
2018-07-24,14.850000381469727
2018-09-26,14.569999694824219
2019-05-08,14.40999984741211
2019-03-05,14.670000076293945
2019-02-01,14.569999694824219
2018-12-31,14.390000343322754
2018-11-29,14.050000190734863
2019-08-12,13.84000015258789
2019-07-11,14.140000343322754
2019-09-13,14.270000457763672
2019-11-14,14.010000228881836
2020-04-20,14.289999961853027
2020-02-04,14.319999694824219
2020-04-23,14.229999542236328
2018-12-14,14.329999923706055
2019-08-27,14.4399995803833
2018-08-08,14.25
2018-10-11,14.039999961853027
2018-11-12,14.229999542236328
2019-07-26,14.34000015258789
2019-06-24,14.270000457763672
2019-05-23,13.760000228881836
2019-03-20,13.369999885559082
2019-01-15,13.850000381469727
2019-11-20,14.649999618530273
2020-02-07,14.420000076293945
2020-02-10,14.199999809265137
2020-04-29,13.890000343322754
2019-11-26,14.350000381469727
2020-02-13,14.770000457763672
2019-01-30,14.390000343322754
2018-08-23,14.300000190734863
2018-09-24,14.510000228881836
2018-11-27,14.289999961853027
2018-10-26,14.720000267028809
2019-07-09,14.489999771118164
2019-06-07,14.079999923706055
2019-05-06,13.420000076293945
2019-04-04,12.670000076293945
2019-09-11,12.859999656677246
2019-11-29,13.239999771118164
2020-05-05,13.359999656677246
2019-12-02,12.350000381469727
2020-02-19,12.789999961853027
2020-05-08,12.399999618530273
2019-05-21,12.020000457763672
2019-03-18,11.260000228881836
2018-09-07,11.319999694824219
2018-08-06,10.170000076293945
2018-10-09,9.300000190734863
2019-02-14,9.680000305175781
2018-12-12,8.380000114440918
2019-07-24,9.800000190734863
2019-09-26,8.949999809265137
2019-10-28,9.1899995803833
2019-12-05,8.979999542236328
2020-05-11,8.979999542236328
2019-07-03,9.0
2020-02-25,8.920000076293945
2020-05-14,8.949999809265137
2020-02-28,8.1899995803833
2019-08-08,8.0600004196167
2019-06-05,7.869999885559082
2018-07-20,7.389999866485596
2018-08-21,7.25
2018-10-24,7.170000076293945
2019-04-02,8.050000190734863
2019-03-01,8.359999656677246
2019-01-28,9.210000038146973
2018-12-27,9.569999694824219
2019-09-09,9.350000381469727
2020-03-02,9.470000267028809
2020-05-20,8.890000343322754
2019-12-17,8.680000305175781
2020-03-05,9.210000038146973
2019-02-12,8.789999961853027
2019-01-11,8.680000305175781
2018-12-10,8.369999885559082
2019-08-23,8.289999961853027
2018-11-08,8.4399995803833
2019-07-22,9.180000305175781
2019-06-20,9.75
2018-09-05,10.390000343322754
2019-04-17,9.9399995803833
2019-09-24,9.579999923706055
2019-12-20,9.510000228881836
2020-05-26,10.050000190734863
2019-04-30,9.600000381469727
2019-12-23,9.3100004196167
2020-03-11,9.470000267028809
2020-05-29,8.970000267028809
2019-12-26,8.649999618530273
2020-06-01,8.25
2019-05-02,8.529999732971191
2019-02-27,8.520000457763672
2018-11-23,9.319999694824219
2019-08-06,9.260000228881836
2018-07-18,9.569999694824219
2018-09-20,9.8100004196167
2018-10-22,9.59000015258789
2019-07-05,10.6899995803833
2019-06-03,11.300000190734863
2019-10-09,10.210000038146973
2019-10-11,9.859999656677246
2020-03-17,10.289999961853027
2020-06-04,10.720000267028809
2019-10-14,12.039999961853027
2020-03-20,11.9399995803833
2018-11-06,12.920000076293945
2019-06-18,13.210000038146973
2019-05-17,13.100000381469727
2019-04-15,12.579999923706055
2019-03-14,11.199999809265137
2019-01-09,11.720000267028809
2018-08-02,11.65999984741211
2018-10-05,12.100000381469727
2019-08-21,11.850000381469727
2019-10-17,11.8100004196167
2020-03-23,11.350000381469727
2020-06-10,11.229999542236328
2019-02-25,11.270000457763672
2020-01-07,10.710000038146973
2020-03-26,10.760000228881836
2019-10-23,10.460000038146973
