Dates,USD
2018-08-14,3177000.0
2009-08-19,2182800.0
2009-04-13,4476600.0
2008-07-31,3453600.0
2012-06-08,5098800.0
2012-02-01,2817600.0
2011-09-26,1946400.0
2011-01-13,3280200.0
2010-09-07,471600.0
2013-06-27,969600.0
2013-08-29,1062600.0
2014-02-03,1459200.0
2019-06-26,1801800.0
2014-07-11,4298400.0
2020-05-07,2579400.0
2014-12-16,4995600.0
2015-10-28,3447600.0
2016-09-08,2418000.0
2017-02-13,2608200.0
2017-07-21,2233800.0
2017-12-26,3687600.0
2018-11-07,7636200.0
2013-06-17,3752400.0
2013-11-22,4908600.0
2019-09-19,3177600.0
2014-04-29,3175800.0
2009-02-23,3411600.0
2009-07-01,3058200.0
2009-11-06,3982200.0
2012-04-20,2732400.0
2011-12-14,3118200.0
2011-08-08,2014800.0
2013-05-09,1605600.0
2014-05-28,2667600.0
2014-10-03,1470600.0
2015-03-11,3677400.0
2020-02-24,4644600.0
2016-01-21,2681400.0
2016-06-27,2278800.0
2016-12-02,3942000.0
2017-05-09,1663200.0
2018-03-21,2626200.0
2019-01-31,4139400.0
2013-09-10,3741000.0
2019-07-08,2145600.0
2019-12-13,3197400.0
2014-07-23,4152000.0
2020-05-19,2921400.0
2015-06-04,4724400.0
2010-06-01,3665400.0
2013-03-21,4017000.0
2009-05-13,2773800.0
2009-01-05,3255000.0
2009-09-18,3050400.0
2012-11-13,3646800.0
2012-03-02,4917000.0
2011-10-26,3802800.0
2011-06-20,2504400.0
2013-12-02,7728600.0
2015-11-09,4230600.0
2016-04-15,4376400.0
2016-09-20,4140000.0
2017-08-02,4701600.0
2018-06-14,3370200.0
2018-11-19,4401600.0
2019-04-26,2314800.0
2013-12-04,3738000.0
2019-10-01,3812400.0
2014-10-16,2488200.0
2015-03-23,6363600.0
2015-08-28,5906400.0
2016-02-02,3321600.0
2016-12-14,3857400.0
2010-08-19,3087000.0
2008-11-17,2251200.0
2009-07-31,4309800.0
2009-03-25,2330400.0
2010-04-13,2360400.0
2013-01-31,1914000.0
2012-09-25,1648200.0
2012-01-13,3151200.0
2011-09-07,3472200.0
2011-05-02,3323400.0
2017-10-26,3241800.0
2018-04-02,3278400.0
2018-09-07,1947600.0
2019-02-12,2751000.0
2014-02-27,1687200.0
2015-01-09,6461400.0
2015-06-16,4810800.0
2016-04-27,4663800.0
2017-03-09,1921200.0
2017-08-14,3017400.0
2018-01-19,2248200.0
2010-07-01,4208400.0
2009-02-04,2311200.0
2008-09-29,4510200.0
2009-06-12,2698200.0
2010-02-23,3043200.0
2012-12-13,6048000.0
2012-08-07,5428200.0
2011-11-25,5650800.0
2011-07-20,5829600.0
2013-07-11,4266000.0
2018-06-26,4573800.0
2019-05-08,3044400.0
2014-05-23,3406200.0
2020-03-19,7609800.0
2014-10-28,6393600.0
2015-09-09,4036800.0
2016-07-21,3328800.0
2017-06-02,5742000.0
2017-11-07,5618400.0
2018-09-19,6560400.0
2019-08-01,4853400.0
2011-01-24,5260800.0
2009-04-24,4761600.0
2008-08-11,3137400.0
2008-12-17,3050400.0
2010-05-13,2699400.0
2010-01-05,4175400.0
2012-10-25,5176800.0
2012-06-19,4221000.0
2011-10-07,3952200.0
2013-07-08,3450600.0
2014-03-11,3481200.0
2015-01-21,4084800.0
2020-01-06,4984200.0
2020-06-12,4658400.0
2015-12-03,1456200.0
2016-05-09,2367000.0
2016-10-14,2361000.0
2017-03-21,1706400.0
2018-01-31,2395800.0
2018-12-13,1902000.0
2019-05-20,1108200.0
2019-06-13,1451400.0
2019-10-25,2947200.0
2014-06-04,3364200.0
2020-03-31,2002200.0
2015-04-16,2042400.0
2011-04-13,2548200.0
2010-12-06,1690200.0
2008-10-29,2116200.0
2009-03-06,3027000.0
2010-03-25,6565800.0
2009-11-17,5782200.0
2012-09-06,2940000.0
2012-05-01,2824200.0
2013-05-20,3933000.0
2013-09-25,3502200.0
2015-09-21,3996000.0
2016-02-26,5080800.0
2016-08-02,3205200.0
2017-06-14,1170600.0
2018-04-26,1786200.0
2018-10-01,5053200.0
2019-03-08,3235200.0
2013-10-16,1384200.0
2019-08-13,1887600.0
2014-08-28,1094400.0
2020-06-24,1555800.0
2015-02-02,2068200.0
2015-07-10,1879800.0
2015-12-15,1873200.0
2011-07-01,1356600.0
2011-02-23,2637600.0
2009-01-16,1431600.0
2008-09-10,1379400.0
2010-10-18,2069400.0
2013-04-01,1579200.0
2010-02-04,1401000.0
2009-09-29,1233000.0
2012-07-19,1461600.0
2012-03-13,2380800.0
2016-10-26,2023200.0
2017-09-07,1692000.0
2018-02-12,1843800.0
2018-07-20,4294200.0
2014-01-09,1771200.0
2019-11-06,3184200.0
2014-11-21,1765800.0
2015-04-28,1359600.0
2016-03-09,1912200.0
2017-01-19,1857600.0
2017-06-26,1897800.0
2017-12-01,3136200.0
2011-05-13,3090600.0
2011-01-05,1634400.0
2008-11-28,1507200.0
2009-08-11,2062800.0
2008-07-23,2088000.0
2010-08-30,1498800.0
2013-02-11,1446000.0
2009-12-17,1497000.0
2012-05-31,1888800.0
2013-06-19,5245200.0
2018-05-08,1237800.0
2019-03-20,1245600.0
2013-10-28,1455600.0
2014-04-04,3314400.0
2020-01-30,2682000.0
2014-09-09,2454000.0
2015-07-22,1997400.0
2016-06-02,3505200.0
2016-11-07,1024200.0
2017-09-19,2065800.0
2018-08-01,2787000.0
2011-12-06,2238600.0
2011-03-25,2977800.0
2009-06-23,3567000.0
2008-10-10,2562600.0
2010-11-17,4333200.0
2010-07-12,2513400.0
2013-05-01,2602200.0
2012-12-24,3400800.0
2009-10-29,3070800.0
2013-09-06,2468400.0
2014-01-21,4233600.0
2014-12-03,4174800.0
2019-11-18,4768800.0
2020-04-24,3690600.0
2015-10-15,4182000.0
2016-03-21,4192800.0
2016-08-26,2946000.0
2017-01-31,2728200.0
2017-12-13,2494200.0
2018-10-25,1905600.0
2013-06-04,2705400.0
2019-04-01,2423400.0
2019-09-06,4812000.0
2014-04-16,3064800.0
2020-02-11,1888800.0
2012-02-23,2191800.0
2011-10-18,1590600.0
2009-05-05,1548600.0
2008-08-22,3730800.0
2009-09-10,1876800.0
2011-02-04,1148400.0
2010-09-29,1857600.0
2010-05-24,574200.0
2013-03-13,886200.0
2012-11-05,782400.0
2015-02-26,1317600.0
2015-08-03,1285800.0
2016-01-08,2231400.0
2016-06-14,4057200.0
2017-04-26,1858800.0
2018-03-08,1612200.0
2018-08-13,856200.0
2019-01-18,883800.0
2013-08-28,905400.0
2019-06-25,796200.0
2014-07-10,579000.0
2020-05-06,946800.0
2014-12-15,1078800.0
2015-05-22,852000.0
2015-10-27,1874400.0
2012-09-17,1549800.0
2012-01-05,967800.0
2011-08-30,740400.0
2009-03-17,1031400.0
2009-07-23,747600.0
2010-12-17,1294800.0
2010-08-11,990000.0
2010-04-05,1667400.0
2013-01-23,1355400.0
2013-05-31,1941000.0
2016-09-07,1783800.0
2017-07-20,1767000.0
2018-06-01,3277800.0
2018-11-06,2730600.0
2019-09-18,2744400.0
2014-04-28,2478000.0
2015-03-10,2923200.0
2016-01-20,2080800.0
2016-12-01,1921800.0
2017-05-08,2914200.0
2012-07-30,5201400.0
2011-11-17,2928600.0
2011-07-12,2085600.0
2009-06-04,2913600.0
2009-01-27,4300200.0
2010-10-29,4617600.0
2010-06-23,2910600.0
2013-04-12,2257200.0
2013-12-24,1852200.0
2014-05-01,3294600.0
2017-10-13,4315200.0
2018-03-20,2414400.0
2019-01-30,3591600.0
2013-09-09,2177400.0
2014-02-14,2641800.0
2019-12-12,3433800.0
2014-07-22,2468400.0
2020-05-18,2641200.0
2015-06-03,1449000.0
2016-04-14,2222400.0
2016-09-19,2421000.0
2017-02-24,3806400.0
2017-08-01,2222400.0
2018-06-13,2399400.0
2009-12-28,1738800.0
2012-10-17,1592400.0
2012-06-11,1811400.0
2011-09-29,954600.0
2008-12-09,860400.0
2009-04-16,1175400.0
2011-05-24,529200.0
2010-09-10,810600.0
2013-06-28,1211400.0
2013-11-05,741000.0
2013-12-03,974400.0
2019-04-25,1170000.0
2019-09-30,1897200.0
2014-10-15,2098800.0
2020-03-06,1222800.0
2015-08-27,1816800.0
2016-02-01,1798200.0
2016-07-08,2018400.0
2016-12-13,1928400.0
2017-10-25,1935600.0
2018-09-06,1879200.0
2019-02-11,1255800.0
2019-07-19,1190400.0
2014-02-26,1374000.0
2019-12-24,1820400.0
2010-07-23,1912200.0
2010-03-17,1075200.0
2009-11-09,1158000.0
2012-08-29,1747200.0
2012-04-23,1133400.0
2009-02-26,1233000.0
2008-10-21,1105200.0
2011-08-11,2283000.0
2011-04-05,1665600.0
2013-09-17,2116800.0
2015-01-08,2527200.0
2015-06-15,1667400.0
2015-11-20,1696200.0
2016-04-26,1144800.0
2017-03-08,1429200.0
2011-10-17,1222200.0
2018-01-18,2884800.0
2018-06-25,2647800.0
2018-11-30,1612200.0
2013-07-10,2893200.0
2019-05-07,1936800.0
2014-05-22,2791200.0
2020-03-18,2680800.0
2014-10-27,3895800.0
2015-09-08,4687800.0
2012-11-16,3129600.0
2010-06-04,1665000.0
2010-01-27,1671000.0
2012-07-11,1726800.0
2008-09-02,3173400.0
2009-01-08,2304600.0
2009-09-21,2674800.0
2012-03-05,2952600.0
2011-06-23,4207800.0
2011-02-15,3345600.0
2016-07-20,1004400.0
2017-06-01,2147400.0
2017-11-06,1791000.0
2018-04-13,1968600.0
2018-09-18,1460400.0
2019-07-31,1477200.0
2014-03-10,1362600.0
2014-08-15,1231800.0
2020-06-11,1821600.0
2015-01-20,2271000.0
2015-12-02,2667000.0
2016-10-13,2010600.0
2017-03-20,2217000.0
2010-12-28,1014600.0
2010-04-16,792600.0
2012-05-23,1536600.0
2009-12-09,909600.0
2008-11-20,957000.0
2009-08-03,674400.0
2008-07-15,1105200.0
2011-05-05,1359000.0
2013-06-11,2140800.0
2013-10-17,1309800.0
2017-08-25,1207200.0
2018-01-30,913800.0
2018-12-12,2034600.0
2013-07-22,1212000.0
2013-12-27,1918200.0
2020-01-10,1191600.0
2019-10-24,1053600.0
2014-06-03,1165200.0
2020-03-30,1511400.0
2015-04-15,751200.0
2016-02-25,984000.0
2016-08-01,2037000.0
2017-01-06,2667000.0
2017-06-13,994800.0
2018-04-25,1015200.0
2011-03-17,1088400.0
2010-11-09,1159800.0
2013-04-23,1450200.0
2010-02-26,1662600.0
2009-10-21,1040400.0
2012-08-10,921600.0
2012-04-04,839400.0
2009-06-15,1326600.0
2008-10-02,1855800.0
2011-11-28,1476000.0
2013-10-15,1214400.0
2019-03-07,824400.0
2019-08-12,578400.0
2020-01-17,403200.0
2014-08-27,789600.0
2020-06-23,987000.0
2015-07-09,1454400.0
2015-12-14,2139600.0
2016-05-20,1211400.0
2016-10-25,1149000.0
2017-09-06,916800.0
2018-07-19,1365000.0
2018-12-24,630600.0
2019-05-31,957000.0
2014-01-08,979800.0
2019-11-05,973800.0
2011-01-27,1689600.0
2010-09-21,1356600.0
2013-03-05,1255200.0
2010-01-08,1908000.0
2012-06-22,1362000.0
2009-04-27,1669800.0
2009-09-02,1433400.0
2008-08-14,1203000.0
2012-02-15,1010400.0
2011-10-10,1101000.0
2014-11-20,879000.0
2015-04-27,865200.0
2015-10-02,1378800.0
2016-03-08,1311000.0
2017-01-18,1738200.0
2017-11-30,454200.0
2018-05-07,768000.0
2018-10-12,793800.0
2019-03-19,903000.0
2014-04-03,1314600.0
2020-01-29,1183200.0
2014-09-08,1155000.0
2015-02-13,1464600.0
2015-07-21,972600.0
2011-08-22,1405200.0
2010-12-09,933600.0
2010-08-03,1387200.0
2013-01-15,764400.0
2009-11-20,1542600.0
2009-07-15,1789200.0
2009-03-09,916800.0
2012-05-04,774600.0
2011-12-28,964800.0
2013-05-23,1052400.0
2016-06-01,1043400.0
2017-04-13,993600.0
2017-09-18,538800.0
2018-02-23,652800.0
2012-10-03,592800.0
2018-07-31,1069200.0
2013-08-15,802800.0
2019-06-12,600000.0
2014-06-27,723600.0
2020-04-23,649200.0
2014-12-02,604800.0
2015-10-14,1741800.0
2016-08-25,715200.0
2011-11-09,829800.0
2010-10-21,744000.0
2010-06-15,451200.0
2013-04-04,934800.0
2012-11-27,1384800.0
2009-05-27,750000.0
2009-10-02,388200.0
2012-03-16,636000.0
2013-12-16,709800.0
2014-04-23,1605000.0
2017-01-30,1037400.0
2017-07-07,406800.0
2017-12-12,906000.0
2018-10-24,449400.0
2013-11-08,486600.0
2019-09-05,435600.0
2020-03-27,537000.0
2014-04-15,528000.0
2020-02-10,1179600.0
2015-02-25,322200.0
2016-01-07,779400.0
2016-06-13,1016400.0
2016-11-18,691200.0
2017-04-25,744000.0
2018-03-07,841200.0
2012-01-27,486600.0
2011-09-21,750600.0
2011-05-16,368400.0
2010-09-02,526200.0
2010-04-27,305400.0
2013-02-14,875400.0
2012-10-09,640200.0
2009-04-08,585600.0
2008-12-01,372000.0
2009-08-14,404400.0
2013-08-27,426000.0
2019-01-17,344400.0
2019-06-24,320400.0
2019-11-29,407400.0
2014-07-09,310200.0
2020-05-05,285000.0
2015-05-21,202200.0
2015-10-26,198000.0
2016-04-01,121800.0
2016-09-06,502200.0
2017-07-19,357600.0
2018-05-31,437400.0
2018-11-05,204600.0
2019-04-12,238800.0
2013-11-20,271200.0
2011-12-09,414000.0
2011-08-03,306600.0
2011-03-28,230400.0
2010-07-15,528000.0
2010-03-09,373800.0
2012-12-27,441600.0
2009-06-26,781200.0
2008-10-13,276600.0
2009-02-18,288000.0
2012-08-21,246000.0
2014-10-02,243600.0
2015-03-09,343200.0
2015-08-14,697800.0
2016-01-19,353400.0
2011-02-03,426600.0
2016-11-30,275400.0
2017-10-12,138600.0
2018-03-19,262200.0
2018-08-24,444000.0
2019-01-29,316800.0
2014-02-13,139800.0
2019-12-11,227400.0
2014-07-21,213600.0
2014-12-26,346200.0
2012-07-03,232800.0
2011-10-21,314400.0
2011-06-15,259800.0
2011-02-07,223800.0
2010-05-27,772800.0
2008-12-31,1299000.0
2008-08-25,609600.0
2009-05-08,754200.0
2010-01-19,537600.0
2012-11-08,648000.0
2015-06-02,565800.0
2016-04-13,919200.0
2017-02-23,858000.0
2017-07-31,1002600.0
2018-01-05,498600.0
2018-06-12,1266600.0
2019-04-24,2570400.0
2014-05-09,1617600.0
2020-03-05,972000.0
2014-10-14,1805400.0
2015-08-26,1262400.0
2016-07-07,832800.0
2009-12-01,1129800.0
2012-09-20,844800.0
2012-05-15,316200.0
2011-09-02,452400.0
2011-04-27,598800.0
2010-12-20,505800.0
2009-03-20,412800.0
2008-11-12,243600.0
2010-04-08,257400.0
2013-06-03,315000.0
2016-12-12,820200.0
2017-05-19,1065000.0
2017-10-24,1062600.0
2018-09-05,1231800.0
2013-09-20,1138200.0
2019-07-18,1151400.0
2014-02-25,463200.0
2019-12-23,850800.0
2020-05-29,999600.0
2015-01-07,775200.0
2015-11-19,390000.0
2016-04-25,712800.0
2016-09-30,499200.0
2017-03-07,1596600.0
2010-02-18,756000.0
2012-08-02,416400.0
2012-03-27,815400.0
2011-07-15,538200.0
2011-03-09,426600.0
2010-11-01,324000.0
2013-04-15,408000.0
2009-01-30,462000.0
2008-09-24,540000.0
2009-10-13,657000.0
2018-01-17,1136400.0
2013-07-09,850200.0
2018-11-29,319800.0
2019-05-06,516000.0
2019-10-11,579600.0
2020-03-17,340800.0
2009-06-05,306000.0
2015-04-02,1131000.0
2016-02-12,285600.0
2016-07-19,578400.0
2017-05-31,268200.0
2018-04-12,492600.0
2018-09-17,336000.0
2019-02-22,352800.0
2013-02-25,315000.0
2009-12-31,123600.0
2012-06-14,269400.0
2012-02-07,345000.0
2011-05-27,183000.0
2011-01-19,452400.0
2010-09-13,422400.0
2008-12-12,432600.0
2009-08-25,891600.0
2008-08-06,695400.0
2014-08-14,475200.0
2019-07-30,552600.0
2020-06-10,1008000.0
2015-06-26,603000.0
2015-12-01,670800.0
2016-10-12,1167000.0
2017-08-24,427200.0
2018-01-29,548400.0
2018-07-06,361800.0
2018-12-11,819600.0
2019-04-10,705600.0
2013-12-26,463200.0
2019-10-23,397200.0
2008-07-07,402000.0
2013-05-06,531600.0
2012-04-09,503400.0
2013-02-19,150600.0
2011-03-14,150600.0
2008-10-24,486600.0
2012-09-28,594000.0
2012-01-24,487200.0
2012-12-05,1002600.0
2008-08-04,814800.0
2010-07-26,877800.0
2013-01-07,949200.0
2009-11-12,841200.0
2009-07-07,727200.0
2012-04-26,456000.0
2015-04-14,604200.0
2016-02-24,720600.0
2017-01-05,414000.0
2017-06-12,456600.0
2017-11-17,868800.0
2018-04-24,709200.0
2019-03-06,788400.0
2013-10-14,895800.0
2014-03-21,957000.0
2020-01-16,1048200.0
2014-08-26,1180200.0
2020-06-22,809400.0
2015-07-08,2149800.0
2008-09-05,1203600.0
2009-05-19,616200.0
2009-09-24,1013400.0
2010-10-13,786600.0
2010-06-07,1141800.0
2013-03-27,293400.0
2012-11-19,862200.0
2012-03-08,799200.0
2011-11-01,338400.0
2011-02-18,733200.0
2016-05-19,681000.0
2016-10-24,800400.0
2017-03-31,823200.0
2017-09-05,462000.0
2018-07-18,645600.0
2013-08-02,276600.0
2019-05-30,780000.0
2020-04-28,256800.0
2014-01-07,703800.0
2019-11-04,445200.0
2014-11-19,511800.0
2015-10-01,612000.0
2016-03-07,828000.0
2016-08-12,690600.0
2017-01-17,2083200.0
2010-12-31,1192800.0
2009-08-06,1062600.0
2008-07-18,1251600.0
2009-03-31,762000.0
2010-08-25,520200.0
2010-04-19,705600.0
2013-02-06,876000.0
2012-10-01,770400.0
2012-01-19,2194800.0
2011-09-13,1623600.0
2017-11-29,2023800.0
2018-10-11,2682000.0
2019-03-18,320400.0
2019-08-23,2620200.0
2014-04-02,608400.0
2020-01-28,1278000.0
2015-02-12,2332200.0
2015-07-20,371400.0
2016-05-31,625800.0
2017-04-12,688200.0
2018-02-22,894000.0
2018-07-30,543000.0
2009-02-10,578400.0
2009-06-18,517800.0
2010-11-12,852600.0
2010-07-07,757200.0
2013-04-26,1207800.0
2010-03-01,627000.0
2012-12-19,1455000.0
2012-08-13,957600.0
2011-12-01,546600.0
2011-07-26,699600.0
2013-08-14,304200.0
2014-06-26,324000.0
2019-06-11,1005600.0
2020-04-22,573000.0
2014-12-01,739800.0
2015-05-08,291600.0
2014-11-07,585000.0
2015-10-13,670800.0
2016-08-24,945600.0
2017-07-06,286800.0
2017-12-11,626400.0
2018-05-18,372000.0
2018-10-23,587400.0
2013-11-07,1225800.0
2019-09-04,1042200.0
2014-04-14,495000.0
2011-06-07,726600.0
2009-04-30,676200.0
2008-12-23,374400.0
2010-09-24,553200.0
2010-05-19,412800.0
2013-03-08,420600.0
2010-01-11,819000.0
2012-10-31,246600.0
2012-06-25,355800.0
2011-10-13,547200.0
2014-09-19,588600.0
2015-02-24,432600.0
2016-01-06,250800.0
2016-11-17,281400.0
2017-04-24,488400.0
2017-09-29,217800.0
2018-03-06,222600.0
2019-01-16,185400.0
2013-08-26,156600.0
2014-01-31,624600.0
2014-07-08,466200.0
2020-05-04,214800.0
2015-05-20,351000.0
2011-08-25,143400.0
2008-11-04,89400.0
2009-03-12,103200.0
2011-04-19,524400.0
2010-08-06,343200.0
2010-03-31,452400.0
2013-01-18,96600.0
2009-11-23,267600.0
2012-09-12,147000.0
2012-05-07,375600.0
2016-03-31,429000.0
2017-02-10,196800.0
2017-07-18,280800.0
2018-05-30,217800.0
2013-06-14,229200.0
2019-04-11,607200.0
2013-11-19,272400.0
2019-09-16,366000.0
2020-02-21,444600.0
2014-10-01,148200.0
2015-08-13,377400.0
2016-06-24,210600.0
2016-11-29,115200.0
2011-07-07,335400.0
2009-01-22,152400.0
2008-09-16,99600.0
2011-03-01,106800.0
2010-06-18,283800.0
2010-02-10,282600.0
2012-11-30,84000.0
2009-10-05,95400.0
2012-07-25,137400.0
2012-03-19,235200.0
2017-10-11,119400.0
2018-08-23,61200.0
2019-01-28,97200.0
2019-07-05,229800.0
2014-02-12,90600.0
2019-12-10,75600.0
2015-06-01,141000.0
2015-11-06,75600.0
2016-04-12,95400.0
2017-02-22,60000.0
2018-01-04,103800.0
2018-06-11,247200.0
2012-01-30,103200.0
2008-12-04,255000.0
2009-08-17,199800.0
2008-07-29,270000.0
2011-05-19,82800.0
2011-01-11,129000.0
2010-04-30,88800.0
2009-12-23,98400.0
2012-10-12,324000.0
2012-06-06,309000.0
2018-11-16,235200.0
2019-04-23,173400.0
2014-05-08,129000.0
2020-03-04,285600.0
2014-10-13,90000.0
2015-03-20,126600.0
2015-08-25,122400.0
2016-07-06,242400.0
2017-05-18,180600.0
2017-10-23,219600.0
2018-09-04,116400.0
2013-09-19,124200.0
2019-07-17,61800.0
2014-02-24,84600.0
2012-04-18,868800.0
2011-12-12,64800.0
2008-10-16,1008000.0
2009-06-29,157200.0
2011-03-31,193200.0
2010-11-23,130800.0
2013-05-07,75000.0
2010-03-12,51600.0
2009-11-04,90000.0
2012-08-24,42000.0
2014-08-01,50400.0
2015-01-06,141600.0
2020-05-28,136200.0
2015-11-18,113400.0
2016-09-29,84000.0
2017-03-06,129600.0
2017-08-11,157200.0
2018-01-16,24000.0
2018-11-28,120000.0
2013-12-13,46200.0
2019-10-10,187800.0
2014-05-20,84000.0
2020-03-16,102600.0
2015-04-01,165600.0
2012-07-06,135000.0
2012-02-29,66600.0
2008-08-28,84000.0
2009-05-11,93600.0
2009-09-16,57600.0
2011-10-24,114000.0
2011-02-10,210000.0
2010-10-05,156000.0
2013-03-19,121200.0
2010-01-22,164400.0
2016-02-11,154200.0
2016-07-18,43200.0
2016-12-23,81600.0
2017-05-30,84000.0
2018-04-11,24000.0
2019-02-21,88800.0
2013-10-01,173400.0
2019-07-29,247200.0
2020-01-03,116400.0
2014-08-13,417000.0
2020-06-09,81000.0
2015-06-25,42000.0
2015-11-30,527400.0
2016-05-06,151200.0
2016-10-11,54600.0
2009-12-04,24000.0
2012-05-18,148800.0
2012-01-11,156600.0
2009-03-23,73800.0
2008-07-10,147600.0
2009-07-29,322200.0
2010-12-23,61200.0
2010-08-17,174000.0
2013-01-29,69000.0
2013-06-06,66000.0
2017-08-23,100200.0
2018-07-05,240000.0
2018-12-10,45600.0
2019-05-17,49200.0
2019-10-22,34200.0
2014-11-06,123000.0
2015-04-13,204600.0
2015-09-18,151800.0
2016-02-23,63000.0
2017-01-04,253200.0
2017-11-16,153600.0
2012-12-11,74400.0
2012-03-30,219000.0
2009-06-10,355800.0
2009-02-02,145800.0
2009-10-16,131400.0
2011-11-23,175200.0
2011-07-18,143400.0
2010-11-04,141600.0
2010-06-29,205800.0
2013-04-18,268800.0
2018-04-23,145800.0
2018-09-28,34200.0
2019-03-05,46800.0
2014-03-20,112200.0
2020-01-15,216000.0
2014-08-25,124800.0
2015-01-30,196200.0
2015-07-07,71400.0
2016-05-18,286800.0
2017-03-30,97800.0
2018-02-09,46200.0
2018-07-17,183600.0
2013-08-01,54600.0
2019-05-29,87000.0
2010-05-11,41400.0
2013-02-28,59400.0
2012-10-23,88200.0
2008-12-15,103200.0
2009-08-28,130800.0
2009-04-22,109200.0
2012-02-10,49800.0
2011-10-05,24000.0
2010-09-16,42600.0
2013-11-11,86400.0
2014-06-13,73200.0
2014-11-18,71400.0
2020-04-09,16800.0
2015-09-30,204000.0
2016-08-11,105600.0
2017-06-23,88200.0
2020-05-13,83400.0
2017-11-28,155400.0
2018-10-10,282600.0
2013-10-25,176400.0
2019-08-22,122400.0
2014-04-01,58200.0
2020-01-27,52800.0
2015-02-11,137400.0
2010-07-29,58800.0
2010-03-23,154200.0
2013-01-10,155400.0
2012-09-04,139200.0
2009-03-04,154200.0
2008-10-27,80400.0
2009-07-10,77400.0
2011-12-23,64800.0
2011-08-17,20400.0
2011-04-11,51000.0
2015-12-24,179400.0
2016-11-04,106200.0
2017-04-11,229800.0
2014-08-20,168600.0
2018-02-21,120000.0
2019-01-03,72600.0
2013-08-13,115800.0
2019-06-10,281400.0
2019-11-15,144000.0
2014-06-25,81000.0
2020-04-21,146400.0
2015-05-07,162600.0
2015-10-12,141000.0
2016-03-18,132600.0
2010-06-10,33600.0
2010-02-02,131400.0
2012-07-17,160200.0
2009-05-22,174000.0
2009-01-14,68400.0
2008-09-08,72000.0
2011-11-04,203400.0
2011-06-29,201000.0
2013-08-05,163800.0
2013-12-11,58800.0
2016-08-23,62400.0
2017-07-05,126000.0
2018-05-17,226800.0
2018-10-22,1020600.0
2019-03-29,271800.0
2013-11-06,335400.0
2019-09-03,184200.0
2014-09-18,132600.0
2015-02-23,142800.0
2015-07-31,183000.0
2016-01-05,101400.0
