Dates,KLAC
2019-07-12,91.5999984741211
2019-06-10,91.18000030517578
2019-05-09,91.66999816894531
2018-07-25,91.80000305175781
2018-09-27,92.05000305175781
2018-10-29,89.4800033569336
2019-10-16,88.30000305175781
2019-12-16,89.66000366210938
2020-03-04,86.33000183105469
2020-05-22,84.83000183105469
2019-10-01,84.61000061035156
2019-12-19,81.13999938964844
2018-09-10,80.6500015258789
2019-05-24,84.69000244140625
2018-08-09,88.0
2019-04-22,88.33000183105469
2019-03-21,87.52999877929688
2019-01-16,85.69000244140625
2019-08-28,87.20999908447266
2018-11-13,90.6500015258789
2018-10-12,89.36000061035156
2019-06-25,91.97000122070312
2020-03-10,92.01000213623047
2020-05-28,93.0
2019-10-07,91.76000213623047
2020-03-13,91.80999755859375
2019-10-10,90.80000305175781
2020-03-16,89.93000030517578
2020-06-03,93.62000274658203
2018-11-28,92.58000183105469
2018-09-25,91.05999755859375
2018-07-23,94.0
2018-08-24,100.08000183105469
2019-07-10,98.6500015258789
2019-05-07,100.3499984741211
2019-04-05,101.87000274658203
2019-03-04,104.66000366210938
2019-01-31,106.1500015258789
2019-09-12,105.76000213623047
2019-12-31,105.9000015258789
2020-03-19,106.9800033569336
2020-01-03,104.80000305175781
2020-06-09,103.44999694824219
2019-02-15,105.25
2019-01-14,106.4000015258789
2018-07-06,107.31999969482422
2018-08-07,106.51000213623047
2018-10-10,106.33000183105469
2018-12-13,108.0999984741211
2019-08-26,108.56999969482422
2019-07-25,111.68000030517578
2019-05-22,113.06999969482422
2019-03-19,115.68000030517578
2020-01-06,115.69000244140625
2020-03-25,112.69999694824219
2020-06-12,113.69999694824219
2019-10-22,115.19999694824219
2020-01-09,115.29000091552734
2020-06-15,115.23999786376953
2019-10-25,114.18000030517578
2020-03-31,113.29000091552734
2020-06-18,112.41000366210938
2019-04-03,114.69999694824219
2018-08-22,116.16999816894531
2018-10-25,116.16999816894531
2019-01-29,116.54000091552734
2018-12-28,117.83999633789062
2018-11-26,119.36000061035156
2019-08-09,119.7699966430664
2019-07-08,119.04000091552734
2019-06-06,119.9800033569336
2019-09-10,120.31999969482422
2020-01-15,118.77999877929688
2020-04-03,119.25
2019-10-31,116.69999694824219
2020-04-06,116.43000030517578
2020-06-24,118.12000274658203
2018-11-09,119.41000366210938
2019-07-23,121.2300033569336
2019-06-21,122.68000030517578
2019-05-20,123.0999984741211
2019-04-18,123.80999755859375
2018-09-06,123.19000244140625
2018-10-08,121.20999908447266
2019-02-13,121.75
2018-12-11,122.23999786376953
2019-09-25,122.12000274658203
2020-01-21,121.20999908447266
2020-04-09,122.66999816894531
2019-11-06,122.44999694824219
2020-01-24,123.2300033569336
2020-01-27,122.73999786376953
2020-04-15,122.58000183105469
2018-12-26,123.0199966430664
2019-08-07,123.94000244140625
2019-06-04,123.27999877929688
2018-09-21,124.73999786376953
2018-07-19,125.70999908447266
2018-08-20,125.94999694824219
2018-10-23,125.6500015258789
2019-05-03,127.5999984741211
2019-04-01,123.87000274658203
2019-02-28,114.41000366210938
2019-11-12,114.22000122070312
2020-01-30,111.0999984741211
2019-11-15,111.87000274658203
2020-04-21,108.19999694824219
2019-04-16,108.27999877929688
2019-03-15,108.33999633789062
2019-02-11,108.41999816894531
2019-01-10,107.3499984741211
2019-08-22,105.05000305175781
2018-11-07,106.61000061035156
2018-08-03,105.12000274658203
2018-09-04,102.93000030517578
2019-06-19,103.66000366210938
2019-09-23,102.4000015258789
2019-11-18,101.91000366210938
2020-02-05,103.58999633789062
2020-04-24,102.66000366210938
2019-03-29,101.33999633789062
2019-11-21,101.98999786376953
2020-04-27,104.44999694824219
2020-02-11,105.86000061035156
2020-04-30,107.88999938964844
2019-05-01,109.66999816894531
2019-02-26,113.41000366210938
2019-01-25,109.91000366210938
2018-12-24,109.91000366210938
2019-09-06,107.69000244140625
2018-07-17,107.88999938964844
2018-09-19,108.81999969482422
2019-08-05,111.18000030517578
2019-10-08,112.97000122070312
2019-12-11,113.01000213623047
2019-11-27,113.18000030517578
2020-02-14,112.95999908447266
2020-05-06,113.8499984741211
2019-01-08,117.19000244140625
2018-12-07,117.76000213623047
2019-08-20,120.16999816894531
2018-11-05,118.7699966430664
2019-07-19,118.41999816894531
2018-10-04,116.33000183105469
2019-06-17,116.70999908447266
2019-05-16,115.9000015258789
2018-08-01,118.38999938964844
2019-03-13,118.13999938964844
2019-12-03,120.33999633789062
2020-02-20,122.4800033569336
2019-12-06,121.5999984741211
2020-05-12,122.69000244140625
2019-12-09,125.5
2020-02-26,131.67999267578125
2020-05-15,132.7899932861328
2019-03-28,136.8699951171875
2018-09-17,139.77000427246094
2018-08-16,139.17999267578125
2018-10-19,139.25999450683594
2019-04-29,138.58999633789062
2019-01-23,138.0
2019-09-04,134.3699951171875
2018-11-20,135.3699951171875
2019-07-02,131.49000549316406
2019-05-31,125.19000244140625
2019-12-12,131.11000061035156
2020-05-18,133.4600067138672
2019-09-27,134.74000549316406
2020-03-03,134.02999877929688
2020-05-21,133.42999267578125
2019-05-14,132.27999877929688
2018-08-31,130.42999267578125
2018-07-30,130.92999267578125
2018-10-02,132.1300048828125
2019-04-12,137.1999969482422
2019-03-11,139.2100067138672
2019-02-07,140.3800048828125
2019-07-17,141.27999877929688
2019-09-19,138.55999755859375
2019-10-21,139.88999938964844
2019-12-18,140.61000061035156
2020-03-06,140.0500030517578
2019-10-03,145.10000610351562
2020-03-09,147.08999633789062
2020-05-27,147.41000366210938
2019-12-24,149.97000122070312
2020-03-12,150.9199981689453
2018-12-20,150.58999633789062
2019-08-01,148.52999877929688
2018-08-14,146.05999755859375
2018-07-13,148.6300048828125
2018-10-17,149.38999938964844
2019-05-29,147.8000030517578
2019-03-26,148.05999755859375
2019-02-22,150.16000366210938
2019-10-04,151.6999969482422
2019-11-05,156.4600067138672
2019-12-27,154.3699951171875
2020-06-02,155.1999969482422
2019-12-30,155.52999877929688
2020-03-18,156.1699981689453
2020-06-05,159.94000244140625
2019-07-15,157.47999572753906
2018-12-03,157.64999389648438
2019-06-13,157.72999572753906
2019-01-04,153.6300048828125
2018-08-29,153.69000244140625
2019-02-05,157.47000122070312
2018-11-01,160.1999969482422
2019-08-16,154.3300018310547
2019-04-10,156.11000061035156
2019-09-17,156.60000610351562
2019-10-15,158.92999267578125
2020-01-02,158.30999755859375
2020-06-08,159.5800018310547
2019-10-18,159.0800018310547
2020-03-24,161.0399932861328
2020-06-11,158.32000732421875
2020-01-08,159.8699951171875
2019-04-25,162.33999633789062
2019-07-30,158.27000427246094
2019-02-20,163.4600067138672
2018-07-11,166.8000030517578
2018-09-13,171.02000427246094
2018-10-15,170.19000244140625
2019-06-28,169.2100067138672
2018-12-18,160.39999389648438
2018-11-16,169.27000427246094
2019-10-02,172.4600067138672
2020-03-27,171.42999267578125
2020-01-10,168.3300018310547
2019-10-24,171.52000427246094
2020-03-30,170.3300018310547
2020-06-17,171.4600067138672
2020-01-14,173.64999389648438
2020-04-02,173.13999938964844
2019-01-02,174.3300018310547
2019-08-14,177.11000061035156
2018-10-30,176.72999572753906
2019-06-11,173.5
2019-05-10,172.86000061035156
2019-04-08,159.6199951171875
2018-08-27,157.83999633789062
2018-07-26,160.3000030517578
2018-09-28,161.11000061035156
2019-03-07,162.13999938964844
2019-10-30,163.69000244140625
2020-01-17,160.38999938964844
2020-06-23,155.55999755859375
2020-04-08,158.0
2020-06-26,160.0800018310547
2019-03-22,162.85000610351562
2019-01-17,160.6300048828125
2019-08-29,161.42999267578125
2018-11-14,162.67999267578125
2019-06-26,166.6999969482422
2018-09-11,170.1199951171875
2018-07-09,172.02999877929688
2018-08-10,172.07000732421875
2019-04-23,175.25999450683594
2019-09-30,172.86000061035156
2020-01-23,174.97000122070312
2019-11-08,176.89999389648438
2020-04-14,176.27999877929688
2019-11-11,177.13999938964844
2020-01-29,177.36000061035156
2020-04-17,175.22999572753906
2018-07-24,176.3000030517578
2018-09-26,180.02000427246094
2019-05-08,177.86000061035156
2019-03-05,174.08999633789062
2019-02-01,174.3000030517578
2018-12-31,175.52000427246094
2018-11-29,174.9499969482422
2019-08-12,171.9499969482422
2019-07-11,173.36000061035156
2019-09-13,174.07000732421875
2019-11-14,175.85000610351562
2020-04-20,179.00999450683594
2020-02-04,177.36000061035156
2020-04-23,177.57000732421875
2018-12-14,179.8699951171875
2019-08-27,179.1199951171875
2018-08-08,178.42999267578125
2018-10-11,169.85000610351562
2018-11-12,171.6999969482422
2019-07-26,171.66000366210938
2019-06-24,169.57000732421875
2019-05-23,165.25
2019-03-20,167.00999450683594
2019-01-15,173.83999633789062
2019-11-20,168.8000030517578
2020-02-07,170.14999389648438
2020-02-10,164.75999450683594
2020-04-29,164.0800018310547
2019-11-26,168.3300018310547
2020-02-13,173.85000610351562
2019-01-30,174.91000366210938
2018-08-23,174.88999938964844
2018-09-24,166.6699981689453
2018-11-27,171.0
2018-10-26,165.6699981689453
2019-07-09,160.80999755859375
2019-06-07,152.89999389648438
2019-05-06,147.07000732421875
2019-04-04,146.22000122070312
2019-09-11,142.27000427246094
2019-11-29,142.08999633789062
2020-05-05,151.7100067138672
2019-12-02,152.3800048828125
2020-02-19,154.66000366210938
2020-05-08,154.47999572753906
2019-05-21,151.49000549316406
2019-03-18,144.25999450683594
2018-09-07,145.5800018310547
2018-08-06,142.6199951171875
2018-10-09,125.25
2019-02-14,127.88999938964844
2018-12-12,126.19000244140625
2019-07-24,125.63999938964844
2019-09-26,127.36000061035156
2019-10-28,126.76000213623047
2019-12-05,113.08000183105469
2020-05-11,110.19000244140625
2019-07-03,120.0
2020-02-25,134.38999938964844
2020-05-14,139.05999755859375
2020-02-28,141.32000732421875
2019-08-08,142.0
2019-06-05,141.52999877929688
2018-07-20,129.66000366210938
2018-08-21,129.30999755859375
2018-10-24,125.55999755859375
2019-04-02,132.92999267578125
2019-03-01,146.52000427246094
2019-01-28,146.91000366210938
2018-12-27,148.49000549316406
2019-09-09,148.17999267578125
2020-03-02,153.80999755859375
2020-05-20,151.11000061035156
2019-12-17,154.22999572753906
2020-03-05,157.7899932861328
2019-02-12,156.0500030517578
2019-01-11,147.4600067138672
2018-12-10,151.2899932861328
2019-08-23,157.00999450683594
2018-11-08,158.02000427246094
2019-07-22,164.63999938964844
2019-06-20,165.9499969482422
2018-09-05,168.2100067138672
2019-04-17,163.97000122070312
2019-09-24,147.7100067138672
2019-12-20,147.5399932861328
2020-05-26,153.9600067138672
2019-04-30,158.4600067138672
2019-12-23,163.57000732421875
2020-03-11,165.67999267578125
2020-05-29,167.27999877929688
2019-12-26,165.41000366210938
2020-06-01,160.66000366210938
2019-05-02,158.88999938964844
2019-02-27,165.97999572753906
2018-11-23,168.77999877929688
2019-08-06,171.13999938964844
2018-07-18,174.97000122070312
2018-09-20,171.86000061035156
2018-10-22,170.39999389648438
2019-07-05,174.69000244140625
2019-06-03,168.24000549316406
2019-10-09,173.39999389648438
2019-10-11,173.57000732421875
2020-03-17,173.4499969482422
2020-06-04,172.94000244140625
2019-10-14,178.3800048828125
2020-03-20,183.69000244140625
2018-11-06,189.3300018310547
2019-06-18,188.77000427246094
2019-05-17,188.64999389648438
2019-04-15,190.33999633789062
2019-03-14,179.83999633789062
2019-01-09,180.07000732421875
2018-08-02,176.5800018310547
2018-10-05,188.72999572753906
2019-08-21,192.1699981689453
2019-10-17,192.0500030517578
2020-03-23,192.0500030517578
2020-06-10,189.35000610351562
2019-02-25,192.2899932861328
2020-01-07,185.69000244140625
2020-03-26,187.4199981689453
2019-10-23,189.0399932861328
