Dates,AMZN,WFC,BAC,NFLX,GOLD,AAPL
2009-01-09,-0.030193457761211184,-0.027359755243594353,-0.02466037532818255,-0.03748033290713848,0.008147031358864965,-0.019688223920514503
2008-01-23,0.06469929644287364,0.02883261882650978,-0.0028378947476163097,0.03664929071561507,-0.0231159474422028,0.013033825034951985
2008-03-27,-0.013859330054142416,-0.022898156905433176,-0.0439844940704901,-0.0006313275653397898,0.0165448368204153,0.008334656809202423
2008-04-28,-0.039382227599390696,-0.0388247850446789,-0.024627870869351476,-0.036007560896178514,-0.02687361808368638,-0.03370507576548998
2008-12-08,0.02733120164127656,0.036390102498474075,0.030244176606507134,0.048492806375793895,-0.027226716472875334,0.013038749335671396
2008-11-06,0.032081304748217354,0.04915729076659736,-0.006194439418797604,0.04687492339872157,-0.00039984921192792733,0.0173798581078366
2008-09-03,0.01243365781302086,0.01807232030435868,0.011924081531552222,-0.01044770170888476,0.018799972534179643,0.023690577078104402
2009-04-23,-0.024861406562422306,-0.05325446532447087,-0.02624530097031641,0.01236800475415989,0.01806050271780335,-0.0231423221123358
2008-09-18,0.053755183031645615,0.032986138475898485,0.03080305041485354,0.023539870221295445,0.015811794931998913,0.04657533391781299
2008-07-16,-0.042122130359118604,-0.08403361344537819,-0.08324436953017644,-0.044832564767121275,-0.001898224630634049,-0.056436668188423855
2009-02-25,0.03849663317565288,0.10458716996219186,0.07887075193055204,0.028954639386484793,0.008368174427280328,0.05410040653528769
2008-03-10,0.04175821940104174,0.05282392466568653,0.05961691671611269,0.03643359156597148,-0.07600902950778388,0.030500050592427552
2008-02-07,-0.013080173349290347,-0.02303570329070903,-0.010947054952619273,0.08602454467161524,-0.10838949155670241,-0.015024081135674772
2008-04-11,0.05201655438398256,0.046188641713913015,0.07464611685404998,-0.01736838004595531,-0.026785759511634866,0.022040874429761104
2008-05-13,0.027228422440259026,-0.010805757354628076,-0.0023951730328405363,0.029458984189234316,0.010585762895961137,0.04439969278036848
2008-12-23,-0.022286725578241295,-0.007802746343831823,-0.03409368383240685,-0.037460968569930087,0.021648052257801753,0.00650191113717713
2008-11-21,0.003102284311128578,-0.018559299641281668,-0.005468586209456783,0.00594599197867085,0.03782182434487846,0.028962871680787705
2008-10-20,-0.04531400594491597,-0.02532054154516994,-0.03074230426983915,-0.023643205181449245,-0.017563100998027048,-0.021731667469104043
2009-04-29,-0.010563380281690127,-0.03354161337986572,-0.016245417051284128,-0.004678055866445208,0.008044706376571176,0.010366668402291168
2009-05-05,0.039003528309886626,0.03198368674987795,0.02909558981016902,-0.018523600894919334,-0.06561735855515405,0.021148898620282797
2008-11-04,0.05603512929153465,0.04549947788453457,0.04151811354564461,0.018309807375391784,0.0014234295710977563,0.016951492837997018
2008-10-03,-0.025038923966374416,-0.046672960736887426,-0.029347047709744944,-0.009681825753174556,0.03174603604956783,-0.011560688973090483
2008-07-31,0.0014637472803467055,0.019186236602342532,0.013353555362369818,0.04748599940235532,-0.0020665936662359607,0.034883701927869604
2008-03-25,0.02790324760182461,0.02109703439783539,-0.009199471291700845,-0.023466669420030395,0.017027190383241075,0.025888670444267126
2008-02-22,-0.01240950202816049,-0.037825768001891635,-0.016813003628605272,-0.0030038006212868007,-0.013348419511399423,-0.01652464210091631
2009-03-12,0.0020941888680545695,-0.00858936983646963,-0.01403775479266367,0.015886056009857707,-0.010548018299350037,-0.0015630445352916578
2008-05-28,-0.027168159195254282,-0.023325583392224236,-0.01786182817312343,-0.027770293315910632,0.029432134372109786,-0.014219532484470498
2009-01-07,-0.008593004701890727,-0.03650630209214223,-0.020295215752106244,0.005268931456220649,-0.020486264856451664,0.01052071942468924
2009-04-13,-0.028981574969963897,-0.020892356847371563,-0.020715541592620235,-0.006896525688034227,-0.014709248778152717,-0.03896020672702094
2009-05-15,0.017712752113193453,-0.006148284941747906,-0.007967057784906029,0.0,0.012363018595737518,0.017919240202310283
2009-05-08,0.000685150356679598,0.08988359759274278,0.008031041557064134,0.023055527250707586,0.031566794555706545,0.015528779592564712
2008-06-12,0.015886109496548784,-0.04173622598189608,0.008516416087877232,0.056204201281219834,0.033281167043435866,0.01614818514748184
2009-02-23,0.031005702915821276,0.06724732914709097,0.04794339907719869,0.04704374990829474,-0.04215298354938546,0.03210736854521268
2009-01-22,0.046417302125306925,-0.024812221428548775,-0.017676118627462656,-0.05327767119153082,-0.004288026078030693,0.01941933147980568
2008-11-19,-0.0011245325410889073,-0.02276532594812053,-0.004498596970732738,-0.12577802607824307,-0.030145014699813455,0.03199555264764875
2008-09-16,0.0045033850307352186,0.008564576753203879,-0.0111642259667728,-0.10649664803003378,-0.017994868924722573,-0.020011926967780203
2008-02-05,-0.032254095502533886,-0.016304396768935914,-0.005107592406168426,0.03120855033026748,-0.04188486713605655,0.007863473324465575
2008-04-09,0.001286816050691142,0.03798343978745189,0.034044912006855554,0.06793308331980175,-0.013909527618987338,0.032417980983524775
2008-08-15,0.036370671120039555,0.01463740990934248,0.002874329998322489,0.0003013834961591577,0.006045286124870097,-0.005565290383669708
2008-07-14,0.009672603983141848,-0.005245896636462577,-0.008077159058459626,-0.01597344197977968,-0.040560815913534554,0.008011808100435003
2009-03-27,-0.006386596103667541,-0.014831930147537253,-0.0015760802146571606,-0.019295591898190412,-0.012787000722124575,0.02968848096333243
2009-05-14,-0.030902347995633628,-0.004014684989465889,-0.009208063393226107,-0.010930606281348454,-0.006079919265158051,-0.006981108155154403
2008-09-22,0.024234712868618224,0.06785355816939131,0.0647901921560059,-0.01926114934315193,-0.007978703437103274,0.029892544407886135
2008-07-29,-0.037733577752648406,-0.021075811796113952,-0.017456283662802052,0.006117225088370981,0.03190355136050216,0.009600974279489805
2008-06-27,-0.022777204391063788,-0.01574555479603479,-0.018781767761626766,-0.011200042382811248,0.022863008964488563,0.01506154344766597
2009-03-10,-0.0033108196653068855,0.019262166789204782,0.01603722023620935,-0.006472532111510887,-0.009397991920825577,0.007527375478798337
2009-02-06,-0.0203295075188461,-0.03683535053885656,-0.027240318942886033,-0.01270354831944176,0.015384576259515281,-0.012254763712155392
2009-01-05,-0.020751476183779705,-0.02726969415185465,-0.026171160009432426,-0.009897729990789195,0.03459603028715619,-0.0033193699125649845
2008-12-04,0.011080375146432564,0.008547008547008517,-0.010481037335235532,0.02299230657150253,-0.04344648623282599,0.011192364690557177
2008-02-20,0.021506845134578345,0.009830539509401381,0.017381841253475194,-0.0022800738765246242,-0.028833817122102312,0.018357600477684644
2008-04-24,0.004693556062135729,-0.022155143822662038,-0.019220433091369227,0.0009794543432393166,0.01891742984831124,0.0138910617060084
2008-10-01,-0.013747981906969908,-0.0051493176399503016,0.003810543909977371,-0.014024782032079575,-0.0002578216051554172,-0.023113498974606794
2009-05-13,0.03424007037752541,0.022774322216610354,-0.0027115587289072707,-0.0013232191280246886,0.04488000627353861,0.017664982412134433
2009-05-26,0.03389170412644238,-0.02159242249755078,-0.015225600249583637,0.044716821985696154,0.008146182293946813,-0.011835243322295685
2008-03-06,0.039994886055898515,-0.02448272705078125,-0.010491470328775954,0.04216868617427472,0.013222353416008081,-0.03215162733206012
2008-11-17,-0.021905749817134113,-0.012018386058138208,-0.012276747344746153,-0.0209918592570576,0.02489122167013491,0.021174832791232445
2008-10-16,-0.021027776330119874,-0.007155662163868204,-0.018361624233369844,-0.019266548261486216,0.004244289220075581,-0.03452361562493145
2008-08-13,-0.001652227413748708,0.0028828801335514243,-0.004892033638714044,-0.00031686401922337293,0.009861426800670925,0.008423488077512475
2008-06-10,-0.00369192748899394,-0.006827184138645026,-0.016194370839740846,-0.010459615385429166,-0.04138569748340837,0.010953174089504802
2008-05-09,0.031561476530546084,0.002532550519897425,0.012345625023337359,0.0256245444120351,-0.028619944658669683,0.025499314638248727
2009-01-20,-0.0014864702290604548,-0.01263076455015888,-0.019163759399812075,-0.05559017580787273,-0.0057428101527526865,-0.0034683395399256467
2008-04-07,-0.0003721471166076018,0.033991238465978624,0.030195396525260154,0.007275077742666225,-0.005022620905882347,0.0036945943109538693
2008-12-19,0.007073711614195455,-0.0289855629422332,-0.02758618119308165,-0.003939573553846887,0.013124696410458325,0.006134967140286163
2009-03-25,-0.005422087900589068,-0.007644670175530943,-0.0011820601461872693,0.02175340848982632,-0.008719443932312387,-0.009225873448594157
2009-05-29,-0.007434004224100232,-0.023844446554391552,-0.044082778029645664,0.02161296821161862,-0.001759228278803593,-0.015198534614069392
2009-06-01,0.024965672010512474,0.00789173542487509,-0.005261590108848191,0.018629622427636994,-0.022658647991425585,0.012607323208962962
2009-02-04,0.013761992997421979,-0.0007457292315902198,-0.015245792794756019,0.017978918506447394,0.05899023527897307,0.008908435589404684
2008-01-17,-0.024627528531635745,-0.040298505763111,-0.02748811824235864,-0.031059682136929667,0.021892427580140206,-0.017074503450708156
2008-04-22,-0.036827262018151896,-0.026438507619791274,-0.046458748319528564,-0.033626684586072875,-0.020471240895372445,-0.023161378954765555
2008-12-02,0.014705902439357432,0.04273161564306127,0.023850045877095383,-0.006503996911149668,-0.027703600536412187,0.021217628249933895
2008-10-31,-0.016761208023065688,-0.014553851368528048,-0.03327787106119806,-0.009165402814138246,-0.029742531282950124,-0.01546055371466859
2008-09-29,-0.016918735601375134,0.022153117177035053,0.02512913833931063,0.03600930410630698,-0.016228775710145915,-0.05427295378822938
2008-08-28,0.02242504940207235,-0.010266104876329063,-0.003693774607630873,0.020408204536743746,0.036397047769820334,-0.0019809355373736626
2008-06-25,0.060316290071104506,0.0272761838549207,0.03538925629796297,-0.0015625356929360734,-0.003789831201099547,0.039696491275655665
2009-04-09,-0.013830445036383865,-0.0650710465972979,-0.06087236242456051,-0.026291054503650768,0.015216801153367765,0.016956778742048373
2009-05-11,0.0025609644447885938,0.018799972534179643,-0.013518242351482468,-0.03503701526864411,0.025730767559424716,-0.014189517026108267
2008-08-11,0.01082592628098622,-0.03572830278542549,-0.040407577495590874,0.07461696331222467,-0.010228981237097146,0.004480565410130755
2008-07-10,-0.02166059513134444,0.002850150502702098,-0.004760130476337832,-0.023558607845419632,-0.02214561330458298,-0.02570399719854255
2008-02-01,-0.021525214444160667,-0.016646360592054044,-0.04451806395273927,-0.055873023139105915,0.02944132157848589,-0.013562936754635602
2008-03-04,0.011313562061070037,0.04748148466068769,0.035425494825517934,-0.019838606493900013,0.005377688133065162,0.012995287918453391
2009-02-19,-0.01678059074370908,-0.022861643851785574,-0.037560440751465585,0.012006907023132563,0.010211479650821254,-0.0030926006213493062
2008-05-07,-0.04437423772364324,-0.02218641081472017,-0.03400305986488039,-0.02644071655141811,0.05679905303696264,-0.0434307992800792
2008-12-17,-0.007408355413731416,-0.005363001732429651,-0.010400009155273393,-0.07694987921757868,0.03256662059086879,0.022100718496864014
2008-10-14,-0.03718513875675544,-0.026545055196816825,-0.057801144640477475,0.010939267060796842,0.023819982636144266,-0.035019701592672536
2008-09-12,0.026578154140599386,0.031955689047389546,0.031746022654327355,0.007835875919281587,-0.014433394988661141,0.06679663380768908
2009-03-23,-0.022249210415316356,-0.013212209079121462,-0.05405402404575865,-0.0003702417112384504,-0.029289620821593254,-0.03202059413908365
2008-10-29,-0.0019307596955439044,0.012552349338808444,-0.006153819325206089,0.01851850936115218,-0.013060076972533974,0.021050779404818032
2008-08-26,0.00013810289424665,-0.021074388958816193,-0.0464396778445223,0.03054548583858252,0.0041066959379176815,0.012936000753158261
2008-03-19,0.03011882271206967,0.043900337050797766,0.09415587833627881,0.0024699457156081017,0.01908657542885872,0.027366038578051866
2008-07-25,-0.051770396147319375,-0.05661138877658356,-0.08350993220058867,0.0021119808032505905,0.01382391901172042,-0.029300780911085456
2008-06-23,-0.01838748908737542,-0.033004734688458326,-0.014338638356038436,-0.03336845882901496,0.05498130487979225,0.0031442902059108935
2009-03-06,-0.0012968871081594502,0.05762416556665806,0.06992021625807543,-0.007630867127397245,0.02772561981473154,0.021485189693634332
2008-05-22,-0.04963201461814504,-0.11944678577389745,-0.14254386441896216,0.010984994478964172,0.03853958529984336,-0.03771483889219995
2009-02-02,0.016244111890214574,0.13184200036113425,-0.00511501166360806,-0.00543281776631388,-0.027734413329744134,-0.013218917183291823
2009-04-07,0.06363899539090667,0.13414627984011962,0.2313624587909744,0.0185724691565492,-0.0369626395682664,0.02291427276852076
2009-01-16,-0.017696552820808065,0.041156864612967636,0.14655524884010118,-0.005720366794675691,-0.011889856302721102,-0.03205058792348836
2008-12-15,-0.006005229963949588,-0.0010684005244665506,0.10378734437326576,-0.028047506113858978,0.011188570950914523,-0.009613084728644194
2008-11-13,-0.03495397615814089,-0.02709441505185739,-0.08116130411802935,0.012208689735524247,0.01878909566830389,-0.10724982408737427
2009-02-17,0.005515021117582952,0.10370098309875297,0.15080785630384885,-0.006213470424711542,-0.028483594495485542,0.10731537938026925
2008-04-03,0.13104067724957713,0.019256305031391863,0.05054598971757551,0.016182422219664705,-0.07150388948658648,-0.0040608642482424795
2008-01-30,0.04364343471128396,-0.044625433393709946,-0.09117903042558295,0.027506298957622466,-0.0031803586595317013,-0.023855868791868517
2008-05-05,-0.0318975386554885,-0.011251275982422704,-0.04117647755471421,-0.013737193650799617,-0.00022794293498173968,0.012094790232971775
2008-09-10,-0.007783091226146399,-0.028620687024346725,-0.04021814243486643,0.03178572654724121,0.010029688901735057,-0.04268817437767025
2008-07-08,0.024447676804914442,0.10046148086764117,0.18536936253509384,0.07130496348688409,-0.06815618064015805,0.015249988767127132
2008-06-06,-0.02054620466834045,-0.009354868242817505,-0.01947278325583368,-0.01841679097813642,0.045047240714690684,-0.001521140090097295
2009-04-16,-0.005081425272292384,-0.014327536301733446,0.014359951948566652,0.005595804712117847,-0.020393998539894875,0.0149803262449959
2008-07-23,-0.004845504761977093,-0.005616124008030687,-0.018072357681633844,-0.029132579250136348,-0.053465864957552345,-0.020637869861615976
2009-03-04,0.01223845678799762,0.014950127903249122,0.020858906043065728,0.021240650812919704,-0.02399397962373795,-0.007535122983301612
2008-05-20,0.02119091161744957,0.008183306260012069,-0.007812449851859582,-0.01683718515129351,-0.038412292683898897,0.029275493243872353
2008-12-30,-0.019605357806448676,-0.028896084795272725,-0.007874080333918898,-0.004365333599943733,-0.00905459812239684,0.017128185927630435
2008-11-28,-0.0029866686216515337,-0.02942157021919012,-0.05463977716391222,0.028667770580833807,-0.04783657143489828,0.0070677870137116905
2008-03-17,0.044282385776693856,0.04030313636307192,0.039070100699018395,0.011147577080217408,-0.006491660746690053,0.03789817721792521
2008-02-14,0.08904963036259228,0.026490040293054573,0.024238619387813465,0.048313790870520235,-0.057386375397197265,0.02028583718056387
2008-04-18,-0.011910225826409215,-0.027741955172631005,-0.0752427066481518,-0.05103612012827785,0.021699855758916753,0.025703060805298383
2008-10-27,-0.006606394331115761,-0.03185133058769629,-0.050524902601941424,0.007170741546717263,0.022713764259821634,0.0019664830687338153
2008-09-25,0.02998482933468849,0.021590101239815862,0.053904610820808996,0.03656955257983108,-0.046437752543535105,0.00398139917378737
2009-04-22,-0.02480745889996372,0.0020127935043932066,0.006885215884349316,-0.02185449138638229,-0.0018149234966302608,-0.01938114015067649
2008-10-10,-0.034847254357236124,-0.04586544361371225,-0.05698469723774169,-0.028726479032687435,-0.016666643547289306,-0.0058665881058186375
2008-09-08,-0.013118261956085342,-0.017192974425198737,-0.02279005070017348,-0.00887280690352421,0.044684151890543866,0.0013177031575688503
2008-08-07,-0.00719507729134905,0.005712240132262902,0.012367504978988864,-0.006962802890613462,0.04277276940932517,-0.0017165046864496825
2009-03-19,0.035130731510925495,0.03727366823630773,0.04642233652407568,0.005008350222310387,-0.00028283796222861035,0.007737743948653009
2008-06-04,0.004271990325054542,-0.010266914582829467,-0.001334189752817072,0.011295606422619286,-0.02065646686713074,0.0018768865401734836
2009-01-14,-0.02233249971625284,-0.00795295787100847,-0.0297261616941078,-0.01708273869017496,-0.008379107495323335,-0.019244947429129522
2008-01-28,-0.01571181358384499,0.0013941794156200338,0.004130837947847743,-0.00033423224254547357,0.02593238337885695,0.003183602860961088
2008-04-01,0.009454771856378441,0.021580259279918357,0.03496744789495598,0.014376456826381334,0.034365212040186055,0.011366943741216717
2008-02-29,0.00839316931140277,0.027938660448601826,0.026498814935695725,0.02636777453404182,-0.023887945514137865,-0.013236039259692856
2008-11-11,0.0031363345168251566,0.034802758846712134,0.05614713726909404,0.0009634132354627845,-0.07313638621433838,-0.0032377398672127633
2009-04-28,-0.021164045920219032,-0.003203026147355459,-0.015887579133407548,-0.002887350805573341,-0.006069825745327551,-0.032250544899873446
2009-05-01,-0.009828047134661011,-0.017994902255433542,0.01148720140015147,-0.014157015815635887,-0.02839695588322999,-0.005873865539695378
2008-11-26,-0.040446677393885855,-0.03239528103465672,-0.0767342469872323,-0.039164515322891114,-0.017598977728257803,-0.04383218368413133
2008-09-23,0.06348595674427071,0.12411234431919715,0.17220739398156693,0.024796196653477764,0.020153523869284262,0.037707317126558504
2008-08-22,-0.018115475547349935,-0.00511437951438809,-0.02722629410581645,-0.002983053472696673,-0.10253993769208058,-0.046849382172383214
2008-07-21,-0.009286775385850765,-0.047475044127984645,-0.038775453234424107,-0.035239390476579424,-0.0587002185853458,-0.02894298825939723
2008-06-19,-0.05924266174988235,-0.02539680117652532,-0.0609645757297792,-0.028945527204192523,0.01893096580443987,-0.027179630077800665
2009-03-02,0.0470307037784814,0.08338754055290254,0.042635650318421314,0.0053229272961261564,0.00437154566664999,0.018423510068272808
2008-04-16,-0.024743014955588616,-0.01773903133981558,-0.1254646651244007,0.03000350869999724,0.07399350519072789,-0.058842951808827815
2008-02-12,-0.0007806083543755449,-0.04499533175374271,-0.11335454861779715,-0.04934885419202284,-0.09591354589824075,-0.0575230564503727
2009-01-29,0.011458297115234606,0.08333328238919369,0.14342788869771383,0.020908432175622993,0.07396337349191562,0.03458836800940768
2009-04-03,-0.05921728187499242,0.014201170209199976,-0.01747029997688121,0.008474534320202176,0.1874782396399457,-0.05718829801100278
2009-05-04,0.09633279610203505,0.29229874021510094,0.370554756945662,0.12044825031146345,-0.0899238356681128,0.0921345524997319
2009-05-07,0.012606021869850936,-0.1162527720062182,-0.06668395520947679,-0.018750011082738105,0.17541038997330083,-0.01865362807120563
2008-02-27,-0.06582024551548538,-0.10472546945134031,-0.04364747404903002,0.014012740207659524,0.05010947408047994,-0.05781047823802965
2009-03-17,-0.046048262588878286,0.0014265117874148192,-0.018313983725881222,-0.010364348803853174,-0.0028682346813787563,-0.034736427782377954
2008-06-02,-0.022683254777657536,0.004273547931618937,0.008883601806157992,0.012059621744500593,-0.00496868287307739,0.019878927499697108
2009-02-13,-0.0161336960084858,-0.056170199779754015,-0.009098954390014513,0.011602439809399678,-0.017871230454939546,-0.03767328200743136
2008-05-01,-0.015966528115011647,0.0820558913337579,0.08708538470308591,0.0018598274680221571,-0.01498521740967862,-0.04235049908904287
2009-01-12,-0.037567712127491326,-0.017777760823567745,-0.11716618930980482,-0.009282184480808864,0.03748973653718157,-0.09505099319335486
2008-12-11,0.09021875412814695,0.04581444864032358,0.06697524897374052,-0.052779472305350184,-0.03875358982603516,0.03390297628580696
2008-10-08,-0.057815569747207474,0.0005408452680164544,0.09459069964218858,-0.01747440753808327,-0.024516418785810234,-0.03493563345857664
2008-08-05,0.026467558601547703,0.02648647411449545,0.0005285533214329785,-0.01979866207819192,-0.12147450773522783,-0.037126237551552754
2009-05-20,-0.0772111891634899,-0.12322275833551033,-0.16059164885601407,-0.10989392667175246,0.0521296706094907,-0.11576918773749756
2008-04-14,0.027005985370998742,0.024024001663345507,-0.06702331724650645,0.03153847817838584,-0.05166160614205473,0.09264891861102331
2008-03-13,-0.15427878681611884,-0.12170081809039157,-0.3136593374945055,-0.18232662790998677,0.013380060033784114,-0.1450039826439241
2008-05-16,0.1137671082043965,0.10383975062197393,0.14643732119778496,0.03739172026509574,0.09085197565285319,0.08660230073409614
2008-10-23,-0.14490881661038701,-0.23079252120901206,-0.168452649722576,-0.019340661855844377,-0.021037450322363926,-0.0819496678587851
2008-08-20,0.11266271403859651,0.20526933742474496,0.2257732553732421,0.13222773511903108,-0.07712689858947164,0.2199533774548852
2008-06-17,0.07700137357571579,0.07569336479763722,0.11143816408796292,0.03958826188537823,-0.07496013884767794,0.1120038321378547
2009-01-27,-0.14236221914216285,-0.020321563810615118,-0.03897089196944892,-0.09025136399758193,0.013103419336779387,-0.1068295497937165
2008-12-26,-0.14799848869060617,0.018266259025508935,-0.03897636952702632,-0.040602714997876266,-0.05275695307474282,-0.0391949122577383
2008-11-24,0.05237069451000953,0.01550629813605231,-0.035641087149658524,-0.011343845456498247,-0.15127556938606057,-0.0017038910944273677
2009-04-01,0.06840049585594055,-0.02005993871357903,0.016142699489699153,0.0609002603634039,0.036409765979959374,0.0018072031957128143
2009-05-19,-0.005942065736515234,-0.03513594972851308,0.0012542093039222824,-0.022462521620072895,0.03349672018618466,-0.028362377198662303
2009-05-22,-0.03490168438080832,0.008233066165610259,-0.021294372135094775,-0.11659578330271736,-0.10790512350045078,0.004332091284463546
2008-12-09,-0.13346654159845495,-0.019786465612313453,-0.03668944499817772,-0.02408476749978916,-0.14222415276366962,-0.008832285777047755
2008-11-07,0.03181925529402507,-0.06952894048705416,-0.0925597944928983,-0.012339538469167688,-0.10795454993273046,-0.06403482856970322
2008-01-24,0.0949720670391061,0.04752063075964763,0.018545684351391145,-0.05097450999264541,0.14881294885368024,0.05247428077667449
2008-02-25,0.05102040816326525,0.043721233411255334,0.020124583584318234,-0.034228620382846686,-0.0483871463930442,0.003786699959834827
2008-03-28,0.07825240348149265,0.0727559487650713,0.0803193523221275,0.11068710417509164,0.125529711047782,0.056900318270186157
2008-04-29,0.058166749743213675,-0.02671755169468981,0.013478237649668712,0.12665679400758267,0.11435295553768388,0.07307160309023764
2008-10-06,-0.04680054592500271,-0.04675719677415868,-0.04118400285144941,-0.004357252846543869,0.00591213631098797,-0.007668843816212467
2008-09-04,0.006070347487533878,0.0810126403493201,0.07248317244897673,0.07308533009061824,-0.018891639855419418,-0.013687153129831153
2008-07-02,0.01437447019032323,0.009367672606955812,0.002503186274919411,-0.03344210419132854,0.0025673711505245222,0.038327191708620756
2009-02-11,0.005423397027966459,0.004350392339627529,0.0033291685984226937,0.012658235870517842,0.06188642068734884,-0.009819056361856981
