Dates,EGP
2018-06-25,219800.0
2018-11-30,261400.0
2013-07-10,313800.0
2019-05-07,173500.0
2014-05-22,165900.0
2020-03-18,205100.0
2014-10-27,215600.0
2015-09-08,410300.0
2012-11-16,330400.0
2010-06-04,143500.0
2010-01-27,167800.0
2012-07-11,203400.0
2008-09-02,123300.0
2009-01-08,205400.0
2009-09-21,169900.0
2012-03-05,185000.0
2011-06-23,293100.0
2011-02-15,231100.0
2016-07-20,145600.0
2017-06-01,137700.0
2017-11-06,166800.0
2018-04-13,162200.0
2018-09-18,127300.0
2019-07-31,170300.0
2014-03-10,160900.0
2014-08-15,407100.0
2020-06-11,484100.0
2015-01-20,233200.0
2015-12-02,354200.0
2016-10-13,322300.0
2017-03-20,352300.0
2010-12-28,181600.0
2010-04-16,257700.0
2012-05-23,168400.0
2009-12-09,195200.0
2008-11-20,114800.0
2009-08-03,268200.0
2008-07-15,137800.0
2011-05-05,207000.0
2013-06-11,135300.0
2013-10-17,128700.0
2017-08-25,350800.0
2018-01-30,170100.0
2018-12-12,269400.0
2013-07-22,221800.0
2013-12-27,148800.0
2020-01-10,203700.0
2019-10-24,257000.0
2014-06-03,216100.0
2020-03-30,123800.0
2015-04-15,119400.0
2016-02-25,102400.0
2016-08-01,175500.0
2017-01-06,152500.0
2017-06-13,171700.0
2018-04-25,229800.0
2011-03-17,162100.0
2010-11-09,150300.0
2013-04-23,223100.0
2010-02-26,296600.0
2009-10-21,161500.0
2012-08-10,182900.0
2012-04-04,122300.0
2009-06-15,162600.0
2008-10-02,147900.0
2011-11-28,207800.0
2013-10-15,201800.0
2019-03-07,339800.0
2019-08-12,126000.0
2020-01-17,120900.0
2014-08-27,216300.0
2020-06-23,209100.0
2015-07-09,174300.0
2015-12-14,217100.0
2016-05-20,168000.0
2016-10-25,153800.0
2017-09-06,134500.0
2018-07-19,160700.0
2018-12-24,197400.0
2019-05-31,225600.0
2014-01-08,129800.0
2019-11-05,111300.0
2011-01-27,101500.0
2010-09-21,161500.0
2013-03-05,156800.0
2010-01-08,273800.0
2012-06-22,147200.0
2009-04-27,180700.0
2009-09-02,218600.0
2008-08-14,330100.0
2012-02-15,221700.0
2011-10-10,155100.0
2014-11-20,84100.0
2015-04-27,89100.0
2015-10-02,142300.0
2016-03-08,212700.0
2017-01-18,113200.0
2017-11-30,175700.0
2018-05-07,143600.0
2018-10-12,191600.0
2019-03-19,216900.0
2014-04-03,157300.0
2020-01-29,114800.0
2014-09-08,210600.0
2015-02-13,153600.0
2015-07-21,214100.0
2011-08-22,243000.0
2010-12-09,149100.0
2010-08-03,182200.0
2013-01-15,106500.0
2009-11-20,128000.0
2009-07-15,236200.0
2009-03-09,148500.0
2012-05-04,73100.0
2011-12-28,122800.0
2013-05-23,64000.0
2016-06-01,108300.0
2017-04-13,141900.0
2017-09-18,88400.0
2018-02-23,145100.0
2012-10-03,98800.0
2018-07-31,169200.0
2013-08-15,176600.0
2019-06-12,195000.0
2014-06-27,151700.0
2020-04-23,154500.0
2014-12-02,205100.0
2015-10-14,199900.0
2016-08-25,175600.0
2011-11-09,145800.0
2010-10-21,157600.0
2010-06-15,152100.0
2013-04-04,81300.0
2012-11-27,163900.0
2009-05-27,208100.0
2009-10-02,70500.0
2012-03-16,114300.0
2013-12-16,115100.0
2014-04-23,56200.0
2017-01-30,89000.0
2017-07-07,108100.0
2017-12-12,290600.0
2018-10-24,245300.0
2013-11-08,209700.0
2019-09-05,197100.0
2020-03-27,143500.0
2014-04-15,133400.0
2020-02-10,131800.0
2015-02-25,39200.0
2016-01-07,86300.0
2016-06-13,207500.0
2016-11-18,115100.0
2017-04-25,113800.0
2018-03-07,93500.0
2012-01-27,70100.0
2011-09-21,92600.0
2011-05-16,78600.0
2010-09-02,433300.0
2010-04-27,308300.0
2013-02-14,237700.0
2012-10-09,165700.0
2009-04-08,181700.0
2008-12-01,166400.0
2009-08-14,336900.0
2013-08-27,130500.0
2019-01-17,187400.0
2019-06-24,144900.0
2019-11-29,97700.0
2014-07-09,156900.0
2020-05-05,385800.0
2015-05-21,121100.0
2015-10-26,202500.0
2016-04-01,137800.0
2016-09-06,155500.0
2017-07-19,168600.0
2018-05-31,211900.0
2018-11-05,193000.0
2019-04-12,180100.0
2013-11-20,164000.0
2011-12-09,117500.0
2011-08-03,150200.0
2011-03-28,61700.0
2010-07-15,93000.0
2010-03-09,113100.0
2012-12-27,93900.0
2009-06-26,66100.0
2008-10-13,138200.0
2009-02-18,83800.0
2012-08-21,130300.0
2014-10-02,171900.0
2015-03-09,188200.0
2015-08-14,252100.0
2016-01-19,200600.0
2011-02-03,321900.0
2016-11-30,252300.0
2017-10-12,86200.0
2018-03-19,96400.0
2018-08-24,70200.0
2019-01-29,91800.0
2014-02-13,82200.0
2019-12-11,73800.0
2014-07-21,90200.0
2014-12-26,159300.0
2012-07-03,200800.0
2011-10-21,140400.0
2011-06-15,156200.0
2011-02-07,342400.0
2010-05-27,171100.0
2008-12-31,203900.0
2008-08-25,135600.0
2009-05-08,267300.0
2010-01-19,207600.0
2012-11-08,327500.0
2015-06-02,234000.0
2016-04-13,223600.0
2017-02-23,124000.0
2017-07-31,197100.0
2018-01-05,161000.0
2018-06-12,131000.0
2019-04-24,106600.0
2014-05-09,88500.0
2020-03-05,88300.0
2014-10-14,124100.0
2015-08-26,179200.0
2016-07-07,111800.0
2009-12-01,239000.0
2012-09-20,90100.0
2012-05-15,59300.0
2011-09-02,74300.0
2011-04-27,102600.0
2010-12-20,99700.0
2009-03-20,89500.0
2008-11-12,188300.0
2010-04-08,93100.0
2013-06-03,161300.0
2016-12-12,107900.0
2017-05-19,118600.0
2017-10-24,72500.0
2018-09-05,75100.0
2013-09-20,90500.0
2019-07-18,75100.0
2014-02-25,57600.0
2019-12-23,81100.0
2020-05-29,67200.0
2015-01-07,103400.0
2015-11-19,126400.0
2016-04-25,57200.0
2016-09-30,47600.0
2017-03-07,86200.0
2010-02-18,52500.0
2012-08-02,64700.0
2012-03-27,145900.0
2011-07-15,104600.0
2011-03-09,127400.0
2010-11-01,106000.0
2013-04-15,256000.0
2009-01-30,89000.0
2008-09-24,115000.0
2009-10-13,100800.0
2018-01-17,64700.0
2013-07-09,49000.0
2018-11-29,62100.0
2019-05-06,142100.0
2019-10-11,82000.0
2020-03-17,87900.0
2009-06-05,96700.0
2015-04-02,165000.0
2016-02-12,112600.0
2016-07-19,61400.0
2017-05-31,97000.0
2018-04-12,308600.0
2018-09-17,132300.0
2019-02-22,142300.0
2013-02-25,77800.0
2009-12-31,79200.0
2012-06-14,309200.0
2012-02-07,143000.0
2011-05-27,96300.0
2011-01-19,99500.0
2010-09-13,165300.0
2008-12-12,122000.0
2009-08-25,151400.0
2008-08-06,175900.0
2014-08-14,219100.0
2019-07-30,189500.0
2020-06-10,152900.0
2015-06-26,179800.0
2015-12-01,176300.0
2016-10-12,219900.0
2017-08-24,109800.0
2018-01-29,99600.0
2018-07-06,126500.0
2018-12-11,411700.0
2019-04-10,184500.0
2013-12-26,158000.0
2019-10-23,230400.0
2008-07-07,171700.0
2013-05-06,156100.0
2012-04-09,177100.0
2013-02-19,223200.0
2011-03-14,248600.0
2008-10-24,159300.0
2012-09-28,102400.0
2012-01-24,106500.0
2012-12-05,100500.0
2008-08-04,108400.0
2010-07-26,85300.0
2013-01-07,116400.0
2009-11-12,89000.0
2009-07-07,86100.0
2012-04-26,97400.0
2015-04-14,229300.0
2016-02-24,144700.0
2017-01-05,170500.0
2017-06-12,131900.0
2017-11-17,215600.0
2018-04-24,216000.0
2019-03-06,142300.0
2013-10-14,223200.0
2014-03-21,137300.0
2020-01-16,170900.0
2014-08-26,313800.0
2020-06-22,253600.0
2015-07-08,337200.0
2008-09-05,316600.0
2009-05-19,227100.0
2009-09-24,314200.0
2010-10-13,256800.0
2010-06-07,163000.0
2013-03-27,232300.0
2012-11-19,85800.0
2012-03-08,244500.0
2011-11-01,268300.0
2011-02-18,144000.0
2016-05-19,259700.0
2016-10-24,412700.0
2017-03-31,210600.0
2017-09-05,182100.0
2018-07-18,137000.0
2013-08-02,104200.0
2019-05-30,194900.0
2020-04-28,285000.0
2014-01-07,164100.0
2019-11-04,175500.0
2014-11-19,188100.0
2015-10-01,199300.0
2016-03-07,349700.0
2016-08-12,168100.0
2017-01-17,265700.0
2010-12-31,321000.0
2009-08-06,206800.0
2008-07-18,350800.0
2009-03-31,278200.0
2010-08-25,209800.0
2010-04-19,397800.0
2013-02-06,239800.0
2012-10-01,220200.0
2012-01-19,152100.0
2011-09-13,171600.0
2017-11-29,192600.0
2018-10-11,180700.0
2019-03-18,226500.0
2019-08-23,319900.0
2014-04-02,640200.0
2020-01-28,266500.0
2015-02-12,309400.0
2015-07-20,207200.0
2016-05-31,470800.0
2017-04-12,340200.0
2018-02-22,180700.0
2018-07-30,227900.0
2009-02-10,331400.0
2009-06-18,302400.0
2010-11-12,315800.0
2010-07-07,137400.0
2013-04-26,106500.0
2010-03-01,227700.0
2012-12-19,215500.0
2012-08-13,366600.0
2011-12-01,261600.0
2011-07-26,336600.0
2013-08-14,221100.0
2014-06-26,168800.0
2019-06-11,216100.0
2020-04-22,211300.0
2014-12-01,367900.0
2015-05-08,130900.0
2014-11-07,103300.0
2015-10-13,148600.0
2016-08-24,178600.0
2017-07-06,102400.0
2017-12-11,182500.0
2018-05-18,196500.0
2018-10-23,201100.0
2013-11-07,319300.0
2019-09-04,110100.0
2014-04-14,125400.0
2011-06-07,208700.0
2009-04-30,129000.0
2008-12-23,250500.0
2010-09-24,87900.0
2010-05-19,237500.0
2013-03-08,145800.0
2010-01-11,294200.0
2012-10-31,280400.0
2012-06-25,115700.0
2011-10-13,129100.0
2014-09-19,136900.0
2015-02-24,441700.0
2016-01-06,213800.0
2016-11-17,363900.0
2017-04-24,288700.0
2017-09-29,220300.0
2018-03-06,223200.0
2019-01-16,218600.0
2013-08-26,376700.0
2014-01-31,154200.0
2014-07-08,271400.0
2020-05-04,190800.0
2015-05-20,255300.0
2011-08-25,125000.0
2008-11-04,109700.0
2009-03-12,150700.0
2011-04-19,79600.0
2010-08-06,207400.0
2010-03-31,270600.0
2013-01-18,357300.0
2009-11-23,314100.0
2012-09-12,97200.0
2012-05-07,128200.0
2016-03-31,116100.0
2017-02-10,159200.0
2017-07-18,138700.0
2018-05-30,115500.0
2013-06-14,148000.0
2019-04-11,207300.0
2013-11-19,245500.0
2019-09-16,235700.0
2020-02-21,166300.0
2014-10-01,152000.0
2015-08-13,147300.0
2016-06-24,456700.0
2016-11-29,345200.0
2011-07-07,222200.0
2009-01-22,322400.0
2008-09-16,428000.0
2011-03-01,161400.0
2010-06-18,319600.0
2010-02-10,283900.0
2012-11-30,159000.0
2009-10-05,311400.0
2012-07-25,129500.0
2012-03-19,155800.0
2017-10-11,122300.0
2018-08-23,324500.0
2019-01-28,368700.0
2019-07-05,443600.0
2014-02-12,242900.0
2019-12-10,196100.0
2015-06-01,164100.0
2015-11-06,132400.0
2016-04-12,229600.0
2017-02-22,293300.0
2018-01-04,335400.0
2018-06-11,217300.0
2012-01-30,219000.0
2008-12-04,178100.0
2009-08-17,118700.0
2008-07-29,143000.0
2011-05-19,124100.0
2011-01-11,209700.0
2010-04-30,127100.0
2009-12-23,130300.0
2012-10-12,199500.0
2012-06-06,363600.0
2018-11-16,213400.0
2019-04-23,306500.0
2014-05-08,202100.0
2020-03-04,196600.0
2014-10-13,153500.0
2015-03-20,288600.0
2015-08-25,162000.0
2016-07-06,205500.0
2017-05-18,135500.0
2017-10-23,167900.0
2018-09-04,76200.0
2013-09-19,150200.0
2019-07-17,212000.0
2014-02-24,399900.0
2012-04-18,185900.0
2011-12-12,133700.0
2008-10-16,105700.0
2009-06-29,345800.0
2011-03-31,494500.0
2010-11-23,204800.0
2013-05-07,105700.0
2010-03-12,287600.0
2009-11-04,123800.0
2012-08-24,172800.0
2014-08-01,213600.0
2015-01-06,331000.0
2020-05-28,165300.0
2015-11-18,206300.0
2016-09-29,193600.0
2017-03-06,141100.0
2017-08-11,129900.0
2018-01-16,197000.0
2018-11-28,372500.0
2013-12-13,194000.0
2019-10-10,185400.0
2014-05-20,250100.0
2020-03-16,87000.0
2015-04-01,93000.0
2012-07-06,141000.0
2012-02-29,118100.0
2008-08-28,130000.0
2009-05-11,161000.0
2009-09-16,270000.0
2011-10-24,95600.0
2011-02-10,284200.0
2010-10-05,223300.0
2013-03-19,275000.0
2010-01-22,243000.0
2016-02-11,205000.0
2016-07-18,145900.0
2016-12-23,128300.0
2017-05-30,182300.0
2018-04-11,127100.0
2019-02-21,315500.0
2013-10-01,355700.0
2019-07-29,229700.0
2020-01-03,205000.0
2014-08-13,165200.0
2020-06-09,264800.0
2015-06-25,214900.0
2015-11-30,265000.0
2016-05-06,255000.0
2016-10-11,121300.0
2009-12-04,262900.0
2012-05-18,357100.0
2012-01-11,136100.0
2009-03-23,254000.0
2008-07-10,341500.0
2009-07-29,208600.0
2010-12-23,747800.0
2010-08-17,192900.0
2013-01-29,257500.0
2013-06-06,331000.0
2017-08-23,204800.0
2018-07-05,331900.0
2018-12-10,177000.0
2019-05-17,122900.0
2019-10-22,84200.0
2014-11-06,132900.0
2015-04-13,146000.0
2015-09-18,285100.0
2016-02-23,153900.0
2017-01-04,109300.0
2017-11-16,99200.0
2012-12-11,156500.0
2012-03-30,197600.0
2009-06-10,149400.0
2009-02-02,84900.0
2009-10-16,260100.0
2011-11-23,265700.0
2011-07-18,198600.0
2010-11-04,259600.0
2010-06-29,152800.0
2013-04-18,213400.0
2018-04-23,150900.0
2018-09-28,161500.0
2019-03-05,206300.0
2014-03-20,256000.0
2020-01-15,180000.0
2014-08-25,114200.0
2015-01-30,139700.0
2015-07-07,113600.0
2016-05-18,147800.0
2017-03-30,98600.0
2018-02-09,88400.0
2018-07-17,85800.0
2013-08-01,141600.0
2019-05-29,275000.0
2010-05-11,151900.0
2013-02-28,94600.0
2012-10-23,88900.0
2008-12-15,61600.0
2009-08-28,84100.0
2009-04-22,66100.0
2012-02-10,58200.0
2011-10-05,100500.0
2010-09-16,96800.0
2013-11-11,83000.0
2014-06-13,240500.0
2014-11-18,351600.0
2020-04-09,136800.0
2015-09-30,539400.0
2016-08-11,127900.0
2017-06-23,122200.0
2020-05-13,95200.0
2017-11-28,154300.0
2018-10-10,265100.0
2013-10-25,173500.0
2019-08-22,140900.0
2014-04-01,132900.0
2020-01-27,90400.0
2015-02-11,139800.0
2010-07-29,379400.0
2010-03-23,123100.0
2013-01-10,167400.0
2012-09-04,151100.0
2009-03-04,183500.0
2008-10-27,123200.0
2009-07-10,103500.0
2011-12-23,119600.0
2011-08-17,135200.0
2011-04-11,180700.0
2015-12-24,253300.0
2016-11-04,104300.0
2017-04-11,109900.0
2014-08-20,138900.0
2018-02-21,165400.0
2019-01-03,73200.0
2013-08-13,102800.0
2019-06-10,71000.0
2019-11-15,95000.0
2014-06-25,220700.0
2020-04-21,170100.0
2015-05-07,155600.0
2015-10-12,102000.0
2016-03-18,127500.0
2010-06-10,271000.0
2010-02-02,115000.0
2012-07-17,257400.0
2009-05-22,214300.0
2009-01-14,165000.0
2008-09-08,81300.0
2011-11-04,88900.0
2011-06-29,114500.0
2013-08-05,160300.0
2013-12-11,182200.0
2016-08-23,86300.0
2017-07-05,69800.0
2018-05-17,257200.0
2018-10-22,135500.0
2019-03-29,270700.0
2013-11-06,262500.0
2019-09-03,153200.0
2014-09-18,120000.0
2015-02-23,139600.0
2015-07-31,133900.0
2016-01-05,210200.0
2016-11-16,118500.0
2017-09-28,218900.0
2011-01-03,193800.0
2010-04-22,205000.0
2009-12-15,309500.0
2012-10-04,242400.0
2008-11-26,117400.0
2009-04-03,66000.0
2008-07-21,154300.0
2012-05-29,123000.0
2011-09-16,161800.0
2011-05-11,112300.0
2018-03-05,142300.0
2018-08-10,202400.0
2019-01-15,261500.0
2014-01-30,245500.0
2019-11-27,142300.0
2014-07-07,561200.0
2014-12-12,49400.0
2015-05-19,159900.0
2016-03-30,143600.0
2017-02-09,92200.0
2017-07-17,211300.0
2017-12-22,201200.0
2018-05-29,286500.0
2013-06-13,175700.0
2011-03-23,97300.0
2010-11-15,223100.0
2013-04-29,242900.0
2010-03-04,256800.0
2008-10-08,296400.0
2009-02-13,404800.0
2009-10-27,233800.0
2012-08-16,427800.0
2012-04-10,228100.0
2011-07-29,206200.0
2014-04-25,140400.0
2014-09-30,112100.0
2020-02-20,190500.0
2015-08-12,160000.0
2016-06-23,111000.0
2016-11-28,140100.0
2017-05-05,117800.0
2017-10-10,139300.0
2018-08-22,160200.0
2014-02-11,191800.0
2019-12-09,143700.0
