Dates,CAT
2020-06-18,130.5
2019-04-03,131.91000366210938
2018-08-22,133.24000549316406
2018-10-25,133.97999572753906
2019-01-29,132.83999633789062
2018-12-28,133.8699951171875
2018-11-26,132.6999969482422
2019-08-09,135.35000610351562
2019-07-08,133.8300018310547
2019-06-06,132.16000366210938
2019-09-10,132.99000549316406
2020-01-15,129.58999633789062
2020-04-03,132.69000244140625
2019-10-31,132.27000427246094
2020-04-06,131.89999389648438
2020-06-24,134.0
2018-11-09,137.69000244140625
2019-07-23,140.14999389648438
2019-06-21,139.85000610351562
2019-05-20,139.13999938964844
2019-04-18,141.10000610351562
2018-09-06,140.0
2018-10-08,138.64999389648438
2019-02-13,137.16000366210938
2018-12-11,137.58999633789062
2019-09-25,141.0
2020-01-21,141.6699981689453
2020-04-09,140.55999755859375
2019-11-06,143.0
2020-01-24,142.8000030517578
2020-01-27,142.9499969482422
2020-04-15,142.0
2018-12-26,139.75
2019-08-07,137.0500030517578
2019-06-04,136.55999755859375
2018-09-21,139.5
2018-07-19,139.99000549316406
2018-08-20,139.5800018310547
2018-10-23,138.52000427246094
2019-05-03,136.1199951171875
2019-04-01,134.77999877929688
2019-02-28,135.1999969482422
2019-11-12,133.02000427246094
2020-01-30,130.22000122070312
2019-11-15,130.52999877929688
2020-04-21,127.51000213623047
2019-04-16,126.5
2019-03-15,125.91000366210938
2019-02-11,128.42999267578125
2019-01-10,124.37999725341797
2019-08-22,121.55999755859375
2018-11-07,123.33000183105469
2018-08-03,124.25
2018-09-04,122.0999984741211
2019-06-19,123.5199966430664
2019-09-23,122.9000015258789
2019-11-18,120.5
2020-02-05,121.61000061035156
2020-04-24,119.79000091552734
2019-03-29,119.91000366210938
2019-11-21,121.80999755859375
2020-04-27,123.4000015258789
2020-02-11,123.0999984741211
2020-04-30,124.37999725341797
2019-05-01,125.47000122070312
2019-02-26,129.0
2019-01-25,126.75
2018-12-24,127.3499984741211
2019-09-06,126.61000061035156
2018-07-17,127.20999908447266
2018-09-19,128.39999389648438
2019-08-05,130.32000732421875
2019-10-08,132.89999389648438
2019-12-11,133.35000610351562
2019-11-27,133.63999938964844
2020-02-14,134.5800018310547
2020-05-06,134.25999450683594
2019-01-08,135.6999969482422
2018-12-07,136.0
2019-08-20,139.3000030517578
2018-11-05,136.60000610351562
2019-07-19,136.44000244140625
2018-10-04,134.42999267578125
2019-06-17,135.14999389648438
2019-05-16,134.11000061035156
2018-08-01,134.72999572753906
2019-03-13,133.1999969482422
2019-12-03,134.7100067138672
2020-02-20,138.3800048828125
2019-12-06,139.41000366210938
2020-05-12,138.1999969482422
2019-12-09,134.8699951171875
2020-02-26,134.22000122070312
2020-05-15,136.3699951171875
2019-03-28,135.92999267578125
2018-09-17,130.97999572753906
2018-08-16,131.0800018310547
2018-10-19,134.4499969482422
2019-04-29,133.49000549316406
2019-01-23,133.32000732421875
2019-09-04,132.89999389648438
2018-11-20,131.63999938964844
2019-07-02,126.55000305175781
2019-05-31,122.11000061035156
2019-12-12,122.77999877929688
2020-05-18,120.0
2019-09-27,121.0
2020-03-03,121.51000213623047
2020-05-21,118.94999694824219
2019-05-14,116.94000244140625
2018-08-31,116.58000183105469
2018-07-30,115.08000183105469
2018-10-02,116.25
2019-04-12,118.22000122070312
2019-03-11,117.58999633789062
2019-02-07,118.0
2019-07-17,118.33000183105469
2019-09-19,116.25
2019-10-21,115.05999755859375
2019-12-18,115.16000366210938
2020-03-06,112.86000061035156
2019-10-03,116.62000274658203
2020-03-09,119.0199966430664
2020-05-27,117.9000015258789
2019-12-24,118.41999816894531
2020-03-12,120.5
2018-12-20,123.70999908447266
2019-08-01,123.38999938964844
2018-08-14,127.26000213623047
2018-07-13,130.85000610351562
2018-10-17,132.0
2019-05-29,132.8000030517578
2019-03-26,132.99000549316406
2019-02-22,132.58999633789062
2019-10-04,131.6300048828125
2019-11-05,131.47000122070312
2019-12-27,130.00999450683594
2020-06-02,127.33999633789062
2019-12-30,128.74000549316406
2020-03-18,125.8499984741211
2020-06-05,126.79000091552734
2019-07-15,127.0
2018-12-03,126.33999633789062
2019-06-13,127.4000015258789
2019-01-04,121.1500015258789
2018-08-29,119.33999633789062
2019-02-05,119.72000122070312
2018-11-01,120.8499984741211
2019-08-16,118.79000091552734
2019-04-10,119.48999786376953
2019-09-17,120.04000091552734
2019-10-15,125.61000061035156
2020-01-02,126.80999755859375
2020-06-08,127.98999786376953
2019-10-18,131.0
2020-03-24,130.97000122070312
2020-06-11,130.14999389648438
2020-01-08,131.9499969482422
2019-04-25,132.58999633789062
2019-07-30,134.22999572753906
2019-02-20,135.08999633789062
2018-07-11,135.0
2018-09-13,139.97000122070312
2018-10-15,139.3800048828125
2019-06-28,141.0
2018-12-18,139.3699951171875
2018-11-16,139.3699951171875
2019-10-02,145.35000610351562
2020-03-27,146.86000061035156
2020-01-10,146.47000122070312
2019-10-24,147.38999938964844
2020-03-30,146.66000366210938
2020-06-17,146.74000549316406
2020-01-14,148.11000061035156
2020-04-02,144.36000061035156
2019-01-02,144.2100067138672
2019-08-14,144.55999755859375
2018-10-30,144.24000549316406
2019-06-11,144.35000610351562
2019-05-10,142.4499969482422
2019-04-08,141.5500030517578
2018-08-27,143.9199981689453
2018-07-26,144.75
2018-09-28,146.39999389648438
2019-03-07,145.02000427246094
2019-10-30,144.19000244140625
2020-01-17,145.1999969482422
2020-06-23,140.0500030517578
2020-04-08,140.97999572753906
2020-06-26,140.5800018310547
2019-03-22,142.91000366210938
2019-01-17,142.97000122070312
2019-08-29,142.69000244140625
2018-11-14,143.77000427246094
2019-06-26,143.5399932861328
2018-09-11,146.8000030517578
2018-07-09,147.7100067138672
2018-08-10,145.5
2019-04-23,146.5
2019-09-30,146.97999572753906
2020-01-23,147.3800048828125
2019-11-08,147.67999267578125
2020-04-14,148.6999969482422
2019-11-11,147.89999389648438
2020-01-29,148.63999938964844
2020-04-17,148.4199981689453
2018-07-24,147.42999267578125
2018-09-26,149.0
2019-05-08,148.77000427246094
2019-03-05,147.27000427246094
2019-02-01,147.35000610351562
2018-12-31,146.8300018310547
2018-11-29,147.80999755859375
2019-08-12,147.4499969482422
2019-07-11,146.52999877929688
2019-09-13,147.4499969482422
2019-11-14,146.22000122070312
2020-04-20,146.42999267578125
2020-02-04,147.2100067138672
2020-04-23,147.1999969482422
2018-12-14,146.25
2019-08-27,141.80999755859375
2018-08-08,142.5500030517578
2018-10-11,136.89999389648438
2018-11-12,137.02000427246094
2019-07-26,137.58999633789062
2019-06-24,134.75999450683594
2019-05-23,133.82000732421875
2019-03-20,131.44000244140625
2019-01-15,133.0
2019-11-20,135.5500030517578
2020-02-07,138.1999969482422
2020-02-10,136.0399932861328
2020-04-29,133.0399932861328
2019-11-26,135.49000549316406
2020-02-13,138.39999389648438
2019-01-30,140.0
2018-08-23,139.49000549316406
2018-09-24,137.4600067138672
2018-11-27,136.7899932861328
2018-10-26,136.25999450683594
2019-07-09,136.5
2019-06-07,132.52999877929688
2019-05-06,132.97000122070312
2019-04-04,129.64999389648438
2019-09-11,125.5999984741211
2019-11-29,119.56999969482422
2020-05-05,125.05000305175781
2019-12-02,127.0
2020-02-19,126.06999969482422
2020-05-08,123.1500015258789
2019-05-21,119.0
2019-03-18,112.98999786376953
2018-09-07,108.63999938964844
2018-08-06,103.80000305175781
2018-10-09,93.5
2019-02-14,98.38999938964844
2018-12-12,89.0
2019-07-24,96.01000213623047
2019-09-26,93.98999786376953
2019-10-28,99.2300033569336
2019-12-05,103.12000274658203
2020-05-11,93.9000015258789
2019-07-03,96.05999755859375
2020-02-25,101.16999816894531
2020-05-14,104.8499984741211
2020-02-28,104.43000030517578
2019-08-08,106.33000183105469
2019-06-05,110.7300033569336
2018-07-20,112.08999633789062
2018-08-21,111.2300033569336
2018-10-24,115.5
2019-04-02,120.04000091552734
2019-03-01,122.88999938964844
2019-01-28,122.98999786376953
2018-12-27,128.64999389648438
2019-09-09,119.94999694824219
2020-03-02,116.5
2020-05-20,112.95999908447266
2019-12-17,111.8499984741211
2020-03-05,114.44999694824219
2019-02-12,114.44000244140625
2019-01-11,111.04000091552734
2018-12-10,112.02999877929688
2019-08-23,111.33000183105469
2018-11-08,113.98999786376953
2019-07-22,110.8499984741211
2019-06-20,117.86000061035156
2018-09-05,116.95999908447266
2019-04-17,118.0
2019-09-24,114.0
2019-12-20,110.0199966430664
2020-05-26,109.23999786376953
2019-04-30,110.02999877929688
2019-12-23,109.0199966430664
2020-03-11,108.97000122070312
2020-05-29,110.16000366210938
2019-12-26,109.11000061035156
2020-06-01,105.13999938964844
2019-05-02,102.5
2019-02-27,105.18000030517578
2018-11-23,112.22000122070312
2019-08-06,114.94999694824219
2018-07-18,113.30999755859375
2018-09-20,114.94999694824219
2018-10-22,114.12999725341797
2019-07-05,115.9800033569336
2019-06-03,119.72000122070312
2019-10-09,124.75
2019-10-11,119.62999725341797
2020-03-17,119.86000061035156
2020-06-04,121.83999633789062
2019-10-14,125.44999694824219
2020-03-20,125.41000366210938
2018-11-06,137.85000610351562
2019-06-18,135.32000732421875
2019-05-17,135.02000427246094
2019-04-15,133.72000122070312
2019-03-14,126.41000366210938
2019-01-09,124.4000015258789
2018-08-02,118.51000213623047
2018-10-05,131.3699951171875
2019-08-21,130.16000366210938
2019-10-17,127.13999938964844
2020-03-23,130.0
2020-06-10,126.36000061035156
2019-02-25,127.38999938964844
2020-01-07,124.79000091552734
2020-03-26,121.61000061035156
2019-10-23,124.33000183105469
